label,thread,symbol,inclusive_samples,inclusive_percent,total_samples,window_seconds
fourteam_ai_prefix,31736,ntdll.dll!_mbtowc+0x36,1213,8.2646,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_issueRenderOp@SceneManager@Ogre@@UAEXPAVRenderable@2@PBVPass@2@@Z+0x30,1096,7.4675,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_renderScene@SceneManager@Ogre@@UAEXPAVCamera@2@PAVViewport@2@_N@Z+0x246,1092,7.4402,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?processVisibleObject@RenderQueue@Ogre@@QAEXPAVMovableObject@2@PAVCamera@2@_NPAUVisibleObjectsBoundsInfo@2@@Z+0xb0,1059,7.2154,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?prepareShadowTextures@SceneManager@Ogre@@UAEXPAVCamera@2@PAVViewport@2@PBV?$HashedVector@PAVLight@Ogre@@@2@@Z+0x39f,1056,7.1949,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_45bf90,935,6.3705,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_50aa10,928,6.3228,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_45d240,925,6.3024,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4d4580,922,6.2819,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_5fa6e0,900,6.132,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!__output_l+0x81b,845,5.7573,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_wctomb_s+0x18,823,5.6074,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_issueRenderOp@SceneManager@Ogre@@UAEXPAVRenderable@2@PBVPass@2@@Z+0x73,815,5.5529,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!__wctomb_s_l+0x66,751,5.1168,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_renderQueueGroupObjects@SceneManager@Ogre@@UAEXPAVRenderQueueGroup@2@W4OrganisationMode@QueuedRenderableCollection@2@@Z+0xb6,704,4.7966,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?renderTextureShadowCasterQueueGroupObjects@SceneManager@Ogre@@MAEXPAVRenderQueueGroup@2@W4OrganisationMode@QueuedRenderableCollection@2@@Z+0x124,703,4.7898,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_617600,701,4.7762,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::ChunkEffectSimulateHook+0x298,699,4.7626,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4b6f10,695,4.7353,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4b6db0,693,4.7217,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_5faac0,679,4.6263,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_6002a0,675,4.599,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlAnsiCharToUnicodeChar@4+0x8d,653,4.4491,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_614dd0,641,4.3674,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?renderSingleObject@SceneManager@Ogre@@MAEXPAVRenderable@2@PBVPass@2@_N2PBV?$HashedVector@PAVLight@Ogre@@@2@@Z+0xaf4,612,4.1698,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_5f77c0,606,4.1289,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::AutoSaveWorldUpdateRenderQueueHook+0x11,599,4.0812,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_populateLightList@SceneManager@Ogre@@UAEXPBVSceneNode@2@MAAV?$HashedVector@PAVLight@Ogre@@@2@I@Z+0x2e,591,4.0267,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?queryLights@MovableObject@Ogre@@UBEABV?$HashedVector@PAVLight@Ogre@@@2@XZ+0xc4,591,4.0267,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?findLights@SceneNode@Ogre@@UBEXAAV?$HashedVector@PAVLight@Ogre@@@2@MI@Z+0x29,591,4.0267,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?renderSingleObject@SceneManager@Ogre@@MAEXPAVRenderable@2@PBVPass@2@_N2PBV?$HashedVector@PAVLight@Ogre@@@2@@Z+0x322,590,4.0199,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlUnicodeToMultiByteN@20+0x1b,573,3.9041,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlpGetCodePageData@4+0x29,534,3.6383,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlMultiByteToUnicodeN@20+0x1b,521,3.5498,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::LegacyWorldUpdateRenderQueueHook+0x24a,504,3.4339,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlpGetCodePageData@4+0x16,480,3.2704,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_682540,473,3.2227,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlpIsUtf8Process@4+0xe,459,3.1273,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::TrackChunkEffectActiveEntries+0x3b7,459,3.1273,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_493ec0,428,2.9161,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_6854f0,424,2.8889,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::SubmitChunkProxiesToRenderQueue+0x48,411,2.8003,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_62bc80,399,2.7185,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_62bd40,397,2.7049,14677,20.008
