legacy_name,legacy_namespace,legacy_entry_va,legacy_entry_rva,legacy_signature,redux_current_name,redux_entry_va,redux_entry_rva,redux_signature,score,next_score,margin,confidence,methods,redux_static_prologue,legacy_body_size,redux_body_size,shared_strings,shared_constants,string_score,constant_score,identifier_score,shingle_score,body_size_score,text_size_score,legacy_decomp,redux_decomp,bsim_agreement,combined_confidence,bsim_redux_rva,bsim_redux_va,bsim_target_name,bsim_similarity,bsim_significance,bsim_rank2_rva,bsim_rank2_similarity,bsim_target_fanin
db_sethook,Global,0x005bf00e,,,FUN_00836cfc,,0x436cfc,,0.5482,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x436cfc,0x836cfc,FUN_00836cfc,0.5482,23.01,,,0
DeleteGASObject,Global,0x00481f38,,,FUN_0043bbf0,,0x3bbf0,,0.7313,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3bbf0,0x43bbf0,FUN_0043bbf0,0.7313,23.00,,,0
EditPathName,PathDisplay,0x004d52cd,,,FUN_00599580,,0x199580,,0.5543,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x199580,0x599580,FUN_00599580,0.5543,23.00,,,0
Save,Inst4XMission,0x004161c3,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn04Mission,0x004231f0,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn08Mission,0x0042d6be,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn11Mission,0x00431b59,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn12Mission,0x00432670,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn14Mission,0x0043862c,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn16Mission,0x0043acc4,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misn18Mission,0x0043eb5f,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misns1Mission,0x00440356,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misns3Mission,0x004440f3,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misns4Mission,0x00444920,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misns5Mission,0x00445205,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misns6Mission,0x00445c98,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
Save,Misns7Mission,0x004488de,,,FUN_0045c2a0,,0x5c2a0,,0.5493,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5493,22.99,0xcdb40,0.5037,0
DeleteCollisionHandler,Global,0x00473542,,,FUN_00442e10,,0x42e10,,0.8981,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42e10,0x442e10,FUN_00442e10,0.8981,22.96,,,0
SetLabel,Global,0x0041b960,,,FUN_005001a0,,0x1001a0,,0.9182,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x1001a0,0x5001a0,FUN_005001a0,0.9182,22.95,0x100150,0.6566,0
luaB_next,Global,0x005c2add,,,FUN_00833a6d,,0x433a6d,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x433a6d,0x833a6d,FUN_00833a6d,1.0000,22.94,0x437254,0.6186,1
PushUndoTile,EditTerrain,0x004ca1f3,,,FUN_004c7250,,0xc7250,,0.5794,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xc7250,0x4c7250,FUN_004c7250,0.5794,22.93,,,0
crc32seed,Global,0x00546a04,,,FUN_004afde0,,0xafde0,,0.6506,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xafde0,0x4afde0,FUN_004afde0,0.6506,22.86,,,0
luaF_newproto,Global,0x005bd0ac,,,FUN_0082fbf2,,0x42fbf2,,0.7259,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42fbf2,0x82fbf2,FUN_0082fbf2,0.7259,22.86,,,0
CenterRect,Global,0x004d47d4,,,FUN_005953c0,,0x1953c0,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x1953c0,0x5953c0,FUN_005953c0,1.0000,22.84,,,1
ClassIDtoIndex,Global,0x004e99a1,,,FUN_0062be60,,0x22be60,,0.6185,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x22be60,0x62be60,FUN_0062be60,0.6185,22.83,,,0
CleanSpecial,UnitTask,0x0046add8,,,FUN_00605780,,0x205780,,0.7280,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x205780,0x605780,FUN_00605780,0.7280,22.78,0x1b6ae0,0.6034,0
DumpBlock,Global,0x005bd314,,,FUN_00831758,,0x431758,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x431758,0x831758,FUN_00831758,1.0000,22.77,0x1f7c70,0.5310,1
Setup,Misn16Mission,0x0043a2c2,,,FUN_005491b0,,0x1491b0,,0.8524,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x1491b0,0x5491b0,FUN_005491b0,0.8524,22.76,0x15cf50,0.8105,0
Beam,Beam,0x00529f7b,,,FUN_0047a2d0,,0x7a2d0,,0.6713,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x7a2d0,0x47a2d0,FUN_0047a2d0,0.6713,22.76,0x7cb50,0.5903,0
giddi_describe_device,Global,0x004bd30d,,,FUN_00434920,,0x34920,,0.7567,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x34920,0x434920,FUN_00434920,0.7567,22.75,0x1b0820,0.5250,0
luaB_getfenv,Global,0x005c28b0,,,FUN_008337f6,,0x4337f6,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x4337f6,0x8337f6,FUN_008337f6,1.0000,22.75,0x433742,0.8144,1
Spinner,Global,0x004752a7,,,FUN_006f69d0,,0x2f69d0,,0.5386,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x2f69d0,0x6f69d0,FUN_006f69d0,0.5386,22.73,,,0
Control,TargetingGun,0x0053b0b7,,,FUN_005dfbc0,,0x1dfbc0,,0.5331,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1dfbc0,0x5dfbc0,FUN_005dfbc0,0.5331,22.73,,,0
UpdateTimer,ImageLauncher,0x00530260,,,FUN_004f2500,,0xf2500,,0.9885,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0xf2500,0x4f2500,FUN_004f2500,0.9885,22.70,0x1b2410,0.9885,3
UpdateTimer,RadarLauncher,0x00537456,,,FUN_004f2500,,0xf2500,,0.9885,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0xf2500,0x4f2500,FUN_004f2500,0.9885,22.70,0x1b2410,0.9885,3
UpdateTimer,ThermalLauncher,0x0053bfce,,,FUN_004f2500,,0xf2500,,0.9885,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0xf2500,0x4f2500,FUN_004f2500,0.9885,22.70,0x1b2410,0.9885,3
lua_pushfstring,Global,0x005b631a,,,FUN_0082cc9e,,0x42cc9e,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42cc9e,0x82cc9e,FUN_0082cc9e,1.0000,22.69,0x42cdfe,0.7886,1
luaC_link,Global,0x005b9b12,,,FUN_0083010b,,0x43010b,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x43010b,0x83010b,FUN_0083010b,1.0000,22.68,,,1
AIBuild_ConstructionBegin,Global,0x0050abfe,,,FUN_00690570,,0x290570,,0.6819,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x290570,0x690570,FUN_00690570,0.6819,22.64,0x2905d0,0.6819,0
ClassCallSimulate,Global,0x004e9cb3,,,FUN_0062bd40,,0x22bd40,,0.6554,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x22bd40,0x62bd40,FUN_0062bd40,0.6554,22.58,0x22bdf0,0.6554,0
ClassPostSimulate,Global,0x004e9cf2,,,FUN_0062bd40,,0x22bd40,,0.6554,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x22bd40,0x62bd40,FUN_0062bd40,0.6554,22.58,0x22bdf0,0.6554,0
SetPositionV,Global,0x00404a05,,,FUN_00462160,,0x62160,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x62160,0x462160,FUN_00462160,1.0000,22.55,0x39de0,0.5124,1
luaK_codeABC,Global,0x005c611a,,,FUN_0083c5d2,,0x43c5d2,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x43c5d2,0x83c5d2,FUN_0083c5d2,1.0000,22.54,0x43c5ff,0.9011,1
PerimeterBlock,Global,0x00405191,,,FUN_00469340,,0x69340,,0.9581,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x69340,0x469340,FUN_00469340,0.9581,22.52,0x69380,0.7869,1
PerimeterUnblock,Global,0x004051b4,,,FUN_00469380,,0x69380,,0.9581,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x69380,0x469380,FUN_00469380,0.9581,22.52,0x69340,0.7869,1
Get,ParameterDB,0x004a345a,,,FUN_00589c20,,0x189c20,,0.6203,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x189c20,0x589c20,FUN_00589c20,0.6203,22.46,0x189fe0,0.5789,0
get_obj_radius,Global,0x004ecfe8,,,FUN_0062e590,,0x22e590,,0.5374,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x22e590,0x62e590,FUN_0062e590,0.5374,22.46,0x4b8d0,0.5001,0
lua_tothread,Global,0x005b61f3,,,FUN_0082d447,,0x42d447,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42d447,0x82d447,FUN_0082d447,1.0000,22.46,0x42d465,0.6790,1
AI_AIPLoad,Global,0x00507c58,,,FUN_006902b0,,0x2902b0,,0.5582,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x2902b0,0x6902b0,FUN_006902b0,0.5582,22.42,,,0
zixMatchWild,Global,0x0052925f,,,FUN_008287d0,,0x4287d0,,0.5463,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x4287d0,0x8287d0,FUN_008287d0,0.5463,22.40,,,0
UnPackTempState,APC,0x0047dc3f,,,FUN_00470e90,,0x70e90,,0.5790,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x70e90,0x470e90,FUN_00470e90,0.5790,22.36,0x1afa70,0.5131,0
Check_Fully_Done,Scheduler,0x0051b228,,,FUN_006a78c0,,0x2a78c0,,0.7509,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x2a78c0,0x6a78c0,FUN_006a78c0,0.7509,22.30,,,0
GlobalSetLocal,DistributedObject,0x0048ebaf,,,FUN_004b9bd0,,0xb9bd0,,0.7844,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xb9bd0,0x4b9bd0,FUN_004b9bd0,0.7844,22.26,,,0
luaD_growstack,Global,0x005b8486,,,FUN_0082f194,,0x42f194,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42f194,0x82f194,FUN_0082f194,1.0000,22.25,,,1
lua_isstring,Global,0x005b5f6a,,,FUN_0082c9f5,,0x42c9f5,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42c9f5,0x82c9f5,FUN_0082c9f5,1.0000,22.23,0x42ca18,0.5000,1
SetOrigin,GameObject,0x0045e477,,,FUN_005873a0,,0x1873a0,,0.8664,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x1873a0,0x5873a0,FUN_005873a0,0.8664,22.22,,,0
luaA_pushobject,Global,0x005b5c1e,,,FUN_0082c54d,,0x42c54d,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42c54d,0x82c54d,FUN_0082c54d,1.0000,22.19,0x4e950,0.5392,1
Load,APC,0x0047db66,,,FUN_004a73a0,,0xa73a0,,0.7767,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xa73a0,0x4a73a0,FUN_004a73a0,0.7767,22.18,0x78040,0.5371,0
PauseMusic,Global,0x0047123b,,,FUN_004379d0,,0x379d0,,0.6813,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x379d0,0x4379d0,FUN_004379d0,0.6813,22.17,0x37a20,0.5233,0
DoReload,APCProcess,0x0040bf32,,,FUN_00471b50,,0x71b50,,0.5650,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x71b50,0x471b50,FUN_00471b50,0.5650,22.15,,,0
UnPauseMusic,Global,0x00471284,,,FUN_00437a20,,0x37a20,,0.6834,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x37a20,0x437a20,FUN_00437a20,0.6834,22.14,,,0
negation,Global,0x0050ed4b,,,FUN_006984f0,,0x2984f0,,0.5676,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x2984f0,0x6984f0,FUN_006984f0,0.5676,22.12,,,0
luaH_setnum,Global,0x005bc7dc,,,FUN_00831114,,0x431114,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x431114,0x831114,FUN_00831114,1.0000,22.12,0x431159,0.8589,1
enterblock,Global,0x005c3a00,,,FUN_0083a00d,,0x43a00d,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x43a00d,0x83a00d,FUN_0083a00d,1.0000,22.12,,,1
DoGoto,UnitProcess,0x0046907a,,,FUN_005122c0,,0x1122c0,,0.5707,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1122c0,0x5122c0,FUN_005122c0,0.5707,22.11,0x1fbb10,0.5376,0
BoltInit,LightningFeature,0x004d0a66,,,FUN_004fabb0,,0xfabb0,,0.5296,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xfabb0,0x4fabb0,FUN_004fabb0,0.5296,22.11,,,0
Scrap_InitRange,Global,0x004af1fc,,,FUN_005c5870,,0x1c5870,,0.7897,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1c5870,0x5c5870,FUN_005c5870,0.7897,22.09,0xdfa20,0.7462,0
Setup,Misn15Mission,0x004397e3,,,FUN_0055cf50,,0x15cf50,,0.8087,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x15cf50,0x55cf50,FUN_0055cf50,0.8087,22.08,0x147c60,0.7533,0
Setup,Misns6Mission,0x00445309,,,FUN_0055e150,,0x15e150,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x15e150,0x55e150,FUN_0055e150,1.0000,22.06,0x138fc0,0.8390,2
IsDeployedCraft,Global,0x00486c0d,,,FUN_004a8850,,0xa8850,,0.7039,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xa8850,0x4a8850,FUN_004a8850,0.7039,22.05,,,0
luaB_auxwrap,Global,0x005c3255,,,FUN_00834399,,0x434399,,0.6321,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x434399,0x834399,FUN_00834399,0.6321,22.04,,,0
listfield,Global,0x005c3f4f,,,FUN_0083a994,,0x43a994,,0.9053,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x43a994,0x83a994,FUN_0083a994,0.9053,22.04,,,0
lua_pushvfstring,Global,0x005b62f0,,,FUN_0082cdfe,,0x42cdfe,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42cdfe,0x82cdfe,FUN_0082cdfe,1.0000,22.00,0x42cc9e,0.7886,1
AddObject,AiMission,0x00401928,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
PlanPossible,Global,0x00404c7a,,,FUN_004682f0,,0x682f0,,0.7482,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x682f0,0x4682f0,FUN_004682f0,0.7482,21.98,,,0
AddObject,Misn06Mission,0x0042934c,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
AddObject,Misn07Mission,0x0042bb09,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
AddObject,Misn12Mission,0x0043624d,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
AddObject,Misns1Mission,0x00440443,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
AddObject,Misns2Mission,0x00442e91,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
AddObject,Misns3Mission,0x004441d7,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
AddObject,Tran02Mission,0x004643c5,,,FUN_0045cc40,,0x5cc40,,0.6054,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x5cc40,0x45cc40,FUN_0045cc40,0.6054,21.98,,,0
InitUState1,WingmanProcess,0x00470249,,,FUN_00613d10,,0x213d10,,0.9798,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x213d10,0x613d10,FUN_00613d10,0.9798,21.96,0x1fb7e0,0.6310,1
obj_set_flag,Global,0x004ecaac,,,FUN_0062de40,,0x22de40,,0.9698,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x22de40,0x62de40,FUN_0062de40,0.9698,21.96,0x22e780,0.7630,1
CarEntityCheck,Global,0x00473398,,,FUN_004405e0,,0x405e0,,0.6760,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x405e0,0x4405e0,FUN_004405e0,0.6760,21.95,0x214520,0.5327,0
lua_isnumber,Global,0x005b5f3c,,,FUN_0082c9c5,,0x42c9c5,,0.7599,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42c9c5,0x82c9c5,FUN_0082c9c5,0.7599,21.95,0x42d338,0.6704,0
UnpackTable,Global,0x004194ea,,,FUN_00505b50,,0x105b50,,0.5519,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x105b50,0x505b50,FUN_00505b50,0.5519,21.94,0x1059b0,0.5497,0
GetODFString,Global,0x00419aea,,,FUN_00506780,,0x106780,,0.5080,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x106780,0x506780,FUN_00506780,0.5080,21.94,,,0
Goto,Global,0x0045fd25,,,FUN_005cb960,,0x1cb960,,0.8420,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1cb960,0x5cb960,FUN_005cb960,0.8420,21.93,0x1cbbb0,0.8420,0
Mine,Global,0x0045fe51,,,FUN_005cb960,,0x1cb960,,0.8420,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1cb960,0x5cb960,FUN_005cb960,0.8420,21.93,0x1cbbb0,0.8420,0
Build,Global,0x00460272,,,FUN_005cb960,,0x1cb960,,0.8420,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1cb960,0x5cb960,FUN_005cb960,0.8420,21.93,0x1cbbb0,0.8420,0
CloseGASObject,Global,0x00481c81,,,FUN_0043cf50,,0x3cf50,,0.5758,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3cf50,0x43cf50,FUN_0043cf50,0.5758,21.87,0x3b6b0,0.5388,0
CameraPath,Global,0x0046091a,,,FUN_005cd440,,0x1cd440,,0.5652,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1cd440,0x5cd440,FUN_005cd440,0.5652,21.81,0x1cd300,0.5435,0
~OrdnanceClass,OrdnanceClass,0x00534d9d,,,FUN_00586c00,,0x186c00,,0.9831,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x186c00,0x586c00,FUN_00586c00,0.9831,21.78,0x38efe0,0.6160,1
Reset,CSound,0x0049063f,,,FUN_00439770,,0x39770,,0.5567,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x39770,0x439770,FUN_00439770,0.5567,21.77,,,0
DoGotoScrap,RecycleTask,0x00459df8,,,FUN_005b6ae0,,0x1b6ae0,,0.5521,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1b6ae0,0x5b6ae0,FUN_005b6ae0,0.5521,21.75,0x205780,0.6299,0
mdct_clear,Global,0x005ae860,,,FUN_00622ca0,,0x222ca0,,0.6868,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x222ca0,0x622ca0,FUN_00622ca0,0.6868,21.73,0x29c3c0,0.6836,0
InitPatrol,UnitProcess,0x004690bb,,,FUN_005fb7e0,,0x1fb7e0,,0.9795,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x1fb7e0,0x5fb7e0,FUN_005fb7e0,0.9795,21.70,0x213d10,0.6312,1
preinit_state,Global,0x005b7ba4,,,FUN_0082d824,,0x42d824,,0.8432,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42d824,0x82d824,FUN_0082d824,0.8432,21.70,0x1491b0,0.6237,0
Init,PowerUp,0x004a8fff,,,FUN_005a7d00,,0x1a7d00,,0.5498,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1a7d00,0x5a7d00,FUN_005a7d00,0.5498,21.68,,,0
luaH_resizearray,Global,0x005bca0c,,,FUN_0083108b,,0x43108b,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x43108b,0x83108b,FUN_0083108b,1.0000,21.66,0x3ce730,0.5077,1
treatstackoption,Global,0x005beaae,,,FUN_0083780f,,0x43780f,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x43780f,0x83780f,FUN_0083780f,1.0000,21.66,,,1
Is_Goal_Undercommitted,Mapgrid_Goal,0x00513fc4,,,FUN_0069d8a0,,0x29d8a0,,0.5249,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x29d8a0,0x69d8a0,FUN_0069d8a0,0.5249,21.65,,,0
PermStateChanged,PowerUp,0x004a8e9a,,,FUN_005ab260,,0x1ab260,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x1ab260,0x5ab260,FUN_005ab260,1.0000,21.62,0xbacd0,0.7014,1
lua_toboolean,Global,0x005b60d5,,,FUN_0082d2e8,,0x42d2e8,,0.7173,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42d2e8,0x82d2e8,FUN_0082d2e8,0.7173,21.62,0x42d465,0.5837,0
UnitProcess,UnitProcess,0x00468835,,,FUN_005f9350,,0x1f9350,,0.7528,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1f9350,0x5f9350,FUN_005f9350,0.7528,21.61,0x1491b0,0.6423,0
CleanState,GotoTask,0x004139aa,,,FUN_004e62f0,,0xe62f0,,0.6678,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0xe62f0,0x4e62f0,FUN_004e62f0,0.6678,21.54,0xe2490,0.5110,0
lua_pushthread,Global,0x005b6400,,,FUN_0082cdaf,,0x42cdaf,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42cdaf,0x82cdaf,FUN_0082cdaf,1.0000,21.51,0x42cced,0.7581,1
Resume,Global,0x00582052,,,FUN_00822ab0,,0x422ab0,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x422ab0,0x822ab0,FUN_00822ab0,1.0000,21.46,0x18c220,0.5872,1
Control,ConstructionBlob,0x004c3620,,,FUN_0049c050,,0x9c050,,0.9840,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x9c050,0x49c050,FUN_0049c050,0.9840,21.45,0xc95e0,0.9840,2
Control,EngineFlame,0x004cd6df,,,FUN_0049c050,,0x9c050,,0.9840,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x9c050,0x49c050,FUN_0049c050,0.9840,21.45,0xc95e0,0.9840,2
luaD_protectedparser,Global,0x005b8dbc,,,FUN_0082f478,,0x42f478,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x42f478,0x82f478,FUN_0082f478,1.0000,21.45,,,1
_ValidateImageBase,Global,0x005c79d0,,,__ValidateImageBase,,0x43f3a0,,0.7262,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x43f3a0,0x83f3a0,__ValidateImageBase,0.7262,21.45,,,0
DupString,Global,0x0055237c,,,FUN_006995a0,,0x2995a0,,0.5209,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x2995a0,0x6995a0,FUN_006995a0,0.5209,21.43,0x299400,0.5082,0
AIBuild_ResourceListNew,Global,0x0050b106,,,FUN_00690b10,,0x290b10,,1.0000,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x290b10,0x690b10,FUN_00690b10,1.0000,21.41,0x331030,0.5322,1
LayMinesTask,LayMinesTask,0x0041d0c6,,,FUN_005124f0,,0x1124f0,,0.5148,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1124f0,0x5124f0,FUN_005124f0,0.5148,21.38,0x1b7080,0.6098,0
ChangesState,OffensiveProcess,0x0044dc4f,,,FUN_005833a0,,0x1833a0,,0.6247,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1833a0,0x5833a0,FUN_005833a0,0.6247,21.38,0x213a40,0.5109,0
PREREQ_Prune,Global,0x00515417,,,FUN_006a0430,,0x2a0430,,0.9625,,,,bsim,,,,,,,,,,,,,,bsim_only,medium,0x2a0430,0x6a0430,FUN_006a0430,0.9625,21.35,0x500d0,0.5610,1
