kind,symtype,name,segment,offset,rva
function,2,?DoWait@TurretTankProcess@@MAEXXZ,1,1283904,1288000
function,2,?InitWait@TurretTankProcess@@MAEXXZ,1,1283824,1287920
function,2,?ShouldAttack@TurretTankProcess@@IAE_NW4State@UnitProcess@@@Z,1,1283664,1287760
function,2,?EnemyShouldAttack@TurretTankProcess@@IAE_NXZ,1,1283456,1287552
function,2,?DoSubTask@TurretTankProcess@@MAE_NXZ,1,1282688,1286784
function,2,?Save@TurretTankProcess@@UAE_NPAU_iobuf@@@Z,1,1282400,1286496
function,2,?PostLoad@TurretTankProcess@@UAE_NXZ,1,1282240,1286336
function,2,?Load@TurretTankProcess@@UAE_NPAU_iobuf@@@Z,1,1282128,1286224
function,2,?Init@TurretTankProcess@@UAEXPAVAiMission@@PAVGameObject@@@Z,1,1281952,1286048
function,2,?Say@@YAXPAVCraft@@W4UnitMsg@@H@Z,1,1289408,1293504
function,2,??_GUnitProcess@@UAEPAXI@Z,1,1289792,1293888
function,2,??_EUnitProcess@@UAEPAXI@Z,1,1289792,1293888
function,2,?DoState@UnitProcess@@IAEXXZ,1,1294432,1298528
function,2,?InitState@UnitProcess@@IAEXXZ,1,1294048,1298144
function,2,?InitAttack@UnitProcess@@MAEXXZ,1,914208,918304
function,2,?CleanAttack@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoAttack@UnitProcess@@MAEXXZ,1,1284176,1288272
function,2,?InitReload@UnitProcess@@MAEXXZ,1,1299488,1303584
function,2,?CleanReload@UnitProcess@@MAEXXZ,1,1298992,1303088
function,2,?DoReload@UnitProcess@@MAEXXZ,1,1300480,1304576
function,2,??1UnitProcess@@UAE@XZ,1,1289904,1294000
function,2,?CleanState@UnitProcess@@IAEXXZ,1,1294240,1298336
function,2,?ChangesState@UnitProcess@@MAE_NW4AiCommand@@@Z,1,1294864,1298960
function,2,??0UnitProcess@@QAE@XZ,1,1289680,1293776
function,2,?Load@UnitProcess@@UAE_NPAU_iobuf@@@Z,1,1290000,1294096
function,2,?PostLoad@UnitProcess@@UAE_NXZ,1,911344,915440
function,2,?Save@UnitProcess@@UAE_NPAU_iobuf@@@Z,1,1290560,1294656
function,2,?DrawStateA@UnitProcess@@UAEXXZ,1,1291792,1295888
function,2,?Init@UnitProcess@@UAEXPAVAiMission@@PAVGameObject@@@Z,1,1293856,1297952
function,2,?Execute@UnitProcess@@UAEXXZ,1,1293904,1298000
function,2,?PostInit@UnitProcess@@UAEXXZ,1,34624,38720
function,2,?ChangeState@UnitProcess@@MAEXXZ,1,1295776,1299872
function,2,?DoSubTask@UnitProcess@@MAE_NXZ,1,65472,69568
function,2,?InitWait@UnitProcess@@MAEXXZ,1,1296000,1300096
function,2,?CleanWait@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoWait@UnitProcess@@MAEXXZ,1,1296256,1300352
function,2,?InitGoto@UnitProcess@@MAEXXZ,1,1296400,1300496
function,2,?CleanGoto@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoGoto@UnitProcess@@MAEXXZ,1,1296848,1300944
function,2,?InitPatrol@UnitProcess@@MAEXXZ,1,1296928,1301024
function,2,?CleanPatrol@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoPatrol@UnitProcess@@MAEXXZ,1,1296992,1301088
function,2,?InitStage@UnitProcess@@MAEXXZ,1,1297088,1301184
function,2,?CleanStage@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoStage@UnitProcess@@MAEXXZ,1,1297248,1301344
function,2,?InitFollow@UnitProcess@@MAEXXZ,1,1297392,1301488
function,2,?CleanFollow@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoFollow@UnitProcess@@MAEXXZ,1,1297616,1301712
function,2,?InitDefend@UnitProcess@@MAEXXZ,1,1297680,1301776
function,2,?CleanDefend@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoDefend@UnitProcess@@MAEXXZ,1,1297968,1302064
function,2,?InitRepair@UnitProcess@@MAEXXZ,1,1298032,1302128
function,2,?CleanRepair@UnitProcess@@MAEXXZ,1,1298992,1303088
function,2,?DoRepair@UnitProcess@@MAEXXZ,1,1299024,1303120
function,2,?InitRescue@UnitProcess@@MAEXXZ,1,1300928,1305024
function,2,?CleanRescue@UnitProcess@@MAEXXZ,1,159680,163776
function,2,?DoRescue@UnitProcess@@MAEXXZ,1,1301168,1305264
function,2,?InitRecycle@UnitProcess@@MAEXXZ,1,1301232,1305328
function,2,?CleanRecycle@UnitProcess@@MAEXXZ,1,1301392,1305488
function,2,?DoRecycle@UnitProcess@@MAEXXZ,1,1301440,1305536
function,2,?InitPackup@UnitProcess@@MAEXXZ,1,1301552,1305648
function,2,?CleanPackup@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?DoPackup@UnitProcess@@MAEXXZ,1,1301568,1305664
function,2,?InitSubAttack@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?CleanSubAttack@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?DoSubAttack@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?InitUState1@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?CleanUState1@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?DoUState1@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?InitUState2@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?CleanUState2@UnitProcess@@MAEXXZ,1,34624,38720
function,2,?DoUState2@UnitProcess@@MAEXXZ,1,34624,38720
function,2,??_GUnitTask@@UAEPAXI@Z,1,1305792,1309888
function,2,??_EUnitTask@@UAEPAXI@Z,1,1305792,1309888
function,2,??_GSitTask@@UAEPAXI@Z,1,475296,479392
function,2,??_ESitTask@@UAEPAXI@Z,1,475296,479392
function,2,??_GSitSpinTask@@UAEPAXI@Z,1,475296,479392
function,2,??_ESitSpinTask@@UAEPAXI@Z,1,475296,479392
function,2,??_GCircleTask@@UAEPAXI@Z,1,475296,479392
function,2,??_ECircleTask@@UAEPAXI@Z,1,475296,479392
function,2,??_GCoastTask@@UAEPAXI@Z,1,475296,479392
function,2,??_ECoastTask@@UAEPAXI@Z,1,475296,479392
function,2,?DoState@CoastTask@@MAEXXZ,1,1333376,1337472
function,2,?CleanState@CoastTask@@MAEXXZ,1,34624,38720
function,2,?InitState@CoastTask@@MAEXXZ,1,34624,38720
function,2,?GetRtimeClass@CoastTask@@UAEPAVRtimeClass@@XZ,1,1333312,1337408
function,2,?CreateObject@CoastTask@@SAPAVSObject@@XZ,1,1333184,1337280
function,2,?DoState@CircleTask@@MAEXXZ,1,1333120,1337216
function,2,?CleanState@CircleTask@@MAEXXZ,1,34624,38720
function,2,?InitState@CircleTask@@MAEXXZ,1,34624,38720
function,2,?GetRtimeClass@CircleTask@@UAEPAVRtimeClass@@XZ,1,1333104,1337200
function,2,?CreateObject@CircleTask@@SAPAVSObject@@XZ,1,1332976,1337072
function,2,?DoState@SitSpinTask@@MAEXXZ,1,1332928,1337024
function,2,?CleanState@SitSpinTask@@MAEXXZ,1,34624,38720
function,2,?InitState@SitSpinTask@@MAEXXZ,1,34624,38720
function,2,?GetRtimeClass@SitSpinTask@@UAEPAVRtimeClass@@XZ,1,1332912,1337008
function,2,?CreateObject@SitSpinTask@@SAPAVSObject@@XZ,1,1332784,1336880
function,2,?DoState@SitTask@@MAEXXZ,1,1332768,1336864
function,2,?CleanState@SitTask@@MAEXXZ,1,34624,38720
function,2,?InitState@SitTask@@MAEXXZ,1,34624,38720
function,2,?GetRtimeClass@SitTask@@UAEPAVRtimeClass@@XZ,1,1332704,1336800
function,2,?CreateObject@SitTask@@SAPAVSObject@@XZ,1,1332576,1336672
function,2,?GoHeading@UnitTask@@IAEXM@Z,1,1327456,1331552
function,2,?FindSpecial@UnitTask@@IAEHAAPAVWeapon@@@Z,1,1323408,1327504
function,2,?WeaponCheck@@YAKPAVCraft@@@Z,1,1306736,1310832
function,2,?GotoForce@UnitTask@@IAE?AUVECTOR_3D@@_N@Z,1,1315344,1319440
function,2,?LookInLocalDir@UnitTask@@IAEXABUVECTOR_3D@@@Z,1,1329472,1333568
function,2,?LookAtLocalPos@UnitTask@@IAEXABUVECTOR_3D@@0@Z,1,1328736,1332832
function,2,?ApplyForce@UnitTask@@IAEXABUVECTOR_3D@@@Z,1,1328464,1332560
function,2,?LookInDir@UnitTask@@IAEXABUVECTOR_3D@@@Z,1,1329264,1333360
function,2,?InitSpecial@UnitTask@@IAEXXZ,1,1323568,1327664
function,2,?CleanSpecial@UnitTask@@IAEXXZ,1,1324160,1328256
function,2,?AbleToHit@UnitTask@@IAE_NXZ,1,1319520,1323616
function,2,?DoBlast@UnitTask@@IAEXXZ,1,1325712,1329808
function,2,?DoSlide@UnitTask@@IAEXXZ,1,1328240,1332336
function,2,?DoStand@UnitTask@@IAEXXZ,1,1324208,1328304
function,2,?DoFlee@UnitTask@@IAEXXZ,1,1329792,1333888
function,2,?DoFollow@UnitTask@@IAEXXZ,1,1331456,1335552
function,2,?DoSit@UnitTask@@IAEXXZ,1,1316224,1320320
function,2,?UpdateWeapon@UnitTask@@IAEX_N@Z,1,1320784,1324880
function,2,?UpdateSpecial@UnitTask@@IAEXXZ,1,1323904,1328000
function,2,??0SitTask@@QAE@PAVCraft@@@Z,1,1332720,1336816
function,2,??0CoastTask@@QAE@PAVCraft@@@Z,1,1333328,1337424
function,2,??0UnitTask@@QAE@XZ,1,1305104,1309200
function,2,??1UnitTask@@UAE@XZ,1,1306672,1310768
function,2,??0UnitTask@@QAE@PAVCraft@@PAVGameObject@@@Z,1,1305872,1309968
function,2,?InitGoto@UnitTask@@IAEXXZ,1,1313424,1317520
function,2,?CleanGoto@UnitTask@@IAEXXZ,1,1313680,1317776
function,2,?CleanStuck@UnitTask@@IAEXXZ,1,1317040,1321136
function,2,?IsStuck@UnitTask@@IAE_NXZ,1,1316784,1320880
function,2,?DoGoto@UnitTask@@IAEXXZ,1,1313712,1317808
function,2,?DoStuck@UnitTask@@IAEXXZ,1,1317120,1321216
function,2,?Load@UnitTask@@UAE_NPAU_iobuf@@@Z,1,1307200,1311296
function,2,?PostLoad@UnitTask@@UAE_NXZ,1,1307888,1311984
function,2,?Save@UnitTask@@UAE_NPAU_iobuf@@@Z,1,1308128,1312224
function,2,?Init@UnitTask@@UAEXXZ,1,1306960,1311056
function,2,?Execute@UnitTask@@UAEXXZ,1,1310544,1314640
function,2,?DrawStateA@UnitTask@@UAEXXZ,1,1310960,1315056
function,2,?GoTowards@UnitTask@@MAEXXZ,1,1314320,1318416
function,2,??_GUserProcess@@UAEPAXI@Z,1,1333504,1337600
function,2,??_EUserProcess@@UAEPAXI@Z,1,1333504,1337600
function,2,?Init@UserProcess@@QAEXXZ,1,1336736,1340832
function,2,?Execute@UserProcess@@UAEXXZ,1,1335184,1339280
function,2,?DrawStateA@UserProcess@@UAEXXZ,1,1334096,1338192
function,2,?Save@UserProcess@@UAE_NPAU_iobuf@@@Z,1,1333936,1338032
function,2,?PostLoad@UserProcess@@UAE_NXZ,1,1333920,1338016
function,2,?Load@UserProcess@@UAE_NPAU_iobuf@@@Z,1,1333744,1337840
function,2,?GetRtimeClass@UserProcess@@UAEPAVRtimeClass@@XZ,1,1333488,1337584
function,2,?CreateObject@UserProcess@@SAPAVSObject@@XZ,1,1333440,1337536
function,2,??0UserProcess@@QAE@PAVAiMission@@PAVGameObject@@@Z,1,1333632,1337728
function,2,??_GWalker@@UAEPAXI@Z,1,1338000,1342096
function,2,??_EWalker@@UAEPAXI@Z,1,1338000,1342096
function,2,?GetRank@Walker@@UAEMMM@Z,1,1349552,1353648
function,2,?PackTempState@Walker@@UAEXPAXPAI@Z,1,1348672,1352768
function,2,?UnPackTempState@Walker@@UAEXPAXPAI@Z,1,1348032,1352128
function,2,?Save@Walker@@UAE_NPAU_iobuf@@@Z,1,1348016,1352112
function,2,?Load@Walker@@UAE_NPAU_iobuf@@@Z,1,1347536,1351632
function,2,?UpdateWeaponAim@Walker@@MAEXM@Z,1,1346560,1350656
function,2,?UpdateModeList@Walker@@MAEXXZ,1,485536,489632
function,2,?RegCollision@Walker@@UAE_NPAU_OBJ76@@PAUCLSN_INFO@@1@Z,1,1343520,1347616
function,2,?Simulate@Walker@@UAEXM@Z,1,1338080,1342176
function,2,??0Walker@@QAE@PAU_OBJ76@@PAVWalkerClass@@@Z,1,1337840,1341936
function,2,?IsSnipable@Walker@@UAE_NXZ,1,65472,69568
function,2,??_GWalkerClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EWalkerClass@@UAEPAXI@Z,1,144752,148848
function,2,?Build@WalkerClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,1352448,1356544
function,2,?BuildClass@WalkerClass@@UAEPAVGameObjectClass@@_J@Z,1,1352320,1356416
function,2,??0WalkerClass@@QAE@PAV0@_J@Z,1,1350464,1354560
function,2,??0WalkerClass@@QAE@XZ,1,1350112,1354208
function,2,??_GWeapon@@UAEPAXI@Z,1,222416,226512
function,2,??_EWeapon@@UAEPAXI@Z,1,222416,226512
function,2,??$_Buynode@ABQAVWeapon@@@?$_List_buy@PAVWeapon@@V?$allocator@PAVWeapon@@@std@@@std@@QAEPAU?$_List_node@PAVWeapon@@PAX@1@PAU21@0ABQAVWeapon@@@Z,1,106304,110400
function,2,??$destroy@PAU?$_List_node@PAVWeapon@@PAX@std@@@?$_Wrap_alloc@V?$allocator@U?$_List_node@PAVWeapon@@PAX@std@@@std@@@std@@QAEXPAPAU?$_List_node@PAVWeapon@@PAX@1@@Z,1,70640,74736
function,2,?_Buynode0@?$_List_alloc@$0A@U?$_List_base_types@PAVWeapon@@V?$allocator@PAVWeapon@@@std@@@std@@@std@@QAEPAU?$_List_node@PAVWeapon@@PAX@2@PAU32@0@Z,1,106224,110320
function,2,??0?$_Wrap_alloc@V?$allocator@U?$_List_node@PAVWeapon@@PAX@std@@@std@@@std@@QAE@XZ,1,106288,110384
function,2,?clear@?$list@PAVWeapon@@V?$allocator@PAVWeapon@@@std@@@std@@QAEXXZ,1,1353376,1357472
function,2,_Weapon_Init,1,1352640,1356736
function,2,_Weapon_Clean,1,1352592,1356688
function,2,_Weapon_Delete,1,391168,395264
function,2,_Weapon_New,1,30448,34544
function,2,?Simulate@Weapon@@UAEXM@Z,1,70640,74736
function,2,?IsTriggered@Weapon@@UAE_NXZ,1,65472,69568
function,2,?UnTrigger@Weapon@@UAEXXZ,1,34624,38720
function,2,?Trigger@Weapon@@UAEXXZ,1,1352560,1356656
function,2,?Remove@Weapon@@QAEXXZ,1,1353024,1357120
function,2,??0Weapon@@QAE@PAU_OBJ76@@PAVWeaponClass@@@Z,1,1352688,1356784
function,2,?Control@Weapon@@UAEXM@Z,1,1353056,1357152
function,2,?PermissionToFire@Weapon@@QAE_NXZ,1,1353248,1357344
function,2,?GetLeadPosition@Weapon@@UAE?AUVECTOR_3D@@PAVGameObject@@@Z,1,1353200,1357296
function,2,??_GWeaponClass@@UAEPAXI@Z,1,202672,206768
function,2,??_EWeaponClass@@UAEPAXI@Z,1,202672,206768
function,2,??0?$_Wrap_alloc@V?$allocator@PAVWeaponClass@@@std@@@std@@QAE@XZ,1,106288,110384
function,2,?_Reallocate@?$vector@PAVWeaponClass@@V?$allocator@PAVWeaponClass@@@std@@@std@@IAEXI@Z,1,178112,182208
function,2,?_Destroy@?$vector@PAVWeaponClass@@V?$allocator@PAVWeaponClass@@@std@@@std@@IAEXPAPAVWeaponClass@@0@Z,1,149728,153824
function,2,?_Reserve@?$vector@PAVWeaponClass@@V?$allocator@PAVWeaponClass@@@std@@@std@@IAEXI@Z,1,350416,354512
function,2,?push_back@?$vector@PAVWeaponClass@@V?$allocator@PAVWeaponClass@@@std@@@std@@QAEXABQAVWeaponClass@@@Z,1,349696,353792
function,2,?Clean@WeaponClass@@SAXXZ,1,1355664,1359760
function,2,?Build@WeaponClass@@UAEPAVWeapon@@PAU_OBJ76@@@Z,1,1355456,1359552
function,2,?BuildClass@WeaponClass@@UAEPAV1@_J@Z,1,1355328,1359424
function,2,??__FprotoList@?1??GetProtoList@WeaponClass@@KAAAV?$vector@PAVWeaponClass@@V?$allocator@PAVWeaponClass@@@std@@@std@@XZ@YAXXZ,1,2292352,2296448
function,2,?Build@WeaponClass@@QAEPAVWeapon@@PAU_OBJ76@@0@Z,1,1355584,1359680
function,2,?Find@WeaponClass@@SAPAV1@_J@Z,1,1354608,1358704
function,2,??0WeaponClass@@QAE@XZ,1,1353456,1357552
function,2,??1WeaponClass@@UAE@XZ,1,225120,229216
function,2,??0WeaponClass@@QAE@PAV0@_J@Z,1,1353648,1357744
function,2,??_GWeaponMineClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EWeaponMineClass@@UAEPAXI@Z,1,144752,148848
function,2,??_GWeaponMine@@UAEPAXI@Z,1,147184,151280
function,2,??_EWeaponMine@@UAEPAXI@Z,1,147184,151280
function,2,?Explode@WeaponMine@@UAEXXZ,1,1358032,1362128
function,2,?Simulate@WeaponMine@@UAEXM@Z,1,1357008,1361104
function,2,?Cleanup@WeaponMine@@UAEXXZ,1,1356944,1361040
function,2,?Init@WeaponMine@@UAEXH@Z,1,1356528,1360624
function,2,?Build@WeaponMineClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,1356384,1360480
function,2,?BuildClass@WeaponMineClass@@UAEPAVGameObjectClass@@_J@Z,1,1356256,1360352
function,2,??0WeaponMineClass@@QAE@PAV0@_J@Z,1,1355856,1359952
function,2,??0WeaponMineClass@@QAE@XZ,1,1355728,1359824
function,2,??_GWeaponPowerup@@UAEPAXI@Z,1,144096,148192
function,2,??_EWeaponPowerup@@UAEPAXI@Z,1,144096,148192
function,2,?GivePower@WeaponPowerup@@UAE_NPAVGameObject@@@Z,1,1358656,1362752
function,2,?GiveWeapon@WeaponPowerup@@SA_NPAVGameObject@@PAVWeaponClass@@@Z,1,1358448,1362544
function,2,?GiveWeapon@WeaponPowerup@@SA_NPAVGameObject@@PAVWeaponClass@@H@Z,1,1358192,1362288
function,2,??_GWeaponPowerupClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EWeaponPowerupClass@@UAEPAXI@Z,1,144752,148848
function,2,?BuildClass@WeaponPowerupClass@@UAEPAVGameObjectClass@@_J@Z,1,1359456,1363552
function,2,?Build@WeaponPowerupClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,1359312,1363408
function,2,??0WeaponPowerupClass@@QAE@PAV0@_J@Z,1,1359024,1363120
function,2,??0WeaponPowerupClass@@QAE@XZ,1,1358848,1362944
function,2,??_GWingman@@UAEPAXI@Z,1,153696,157792
function,2,??_EWingman@@UAEPAXI@Z,1,153696,157792
function,2,?SetActiveMode@Wingman@@UAE_NH@Z,1,1359744,1363840
function,2,?UpdateModeList@Wingman@@MAEXXZ,1,1359584,1363680
function,2,??_GWingmanClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EWingmanClass@@UAEPAXI@Z,1,144752,148848
function,2,?Build@WingmanClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,1360016,1364112
function,2,?BuildClass@WingmanClass@@UAEPAVGameObjectClass@@_J@Z,1,1359872,1363968
function,2,??_GWingmanProcess@@MAEPAXI@Z,1,1360448,1364544
function,2,??_EWingmanProcess@@MAEPAXI@Z,1,1360448,1364544
function,2,??_GTankFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_ETankFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GTankEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_ETankEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GScoutFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_EScoutFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GScoutEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_EScoutEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GBomberFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_EBomberFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GBomberEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_EBomberEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GWingmanBlastAttack@@UAEPAXI@Z,1,1360160,1364256
function,2,??_EWingmanBlastAttack@@UAEPAXI@Z,1,1360160,1364256
function,2,??_GRocketTankFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_ERocketTankFriend@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GRocketTankEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_ERocketTankEnemy@@UAEPAXI@Z,1,1360448,1364544
function,2,??_GRocketTankAttack@@UAEPAXI@Z,1,1360304,1364400
function,2,??_ERocketTankAttack@@UAEPAXI@Z,1,1360304,1364400
function,2,?DoState@RocketTankAttack@@MAEXXZ,1,1364400,1368496
function,2,?CleanState@RocketTankAttack@@MAEXXZ,1,1362512,1366608
function,2,?InitState@RocketTankAttack@@MAEXXZ,1,1364304,1368400
function,2,??0RocketTankAttack@@QAE@PAVCraft@@PAVGameObject@@@Z,1,1364224,1368320
function,2,?GetRtimeClass@RocketTankAttack@@UAEPAVRtimeClass@@XZ,1,1364208,1368304
function,2,?CreateObject@RocketTankAttack@@SAPAVSObject@@XZ,1,1364080,1368176
function,2,?GetRtimeClass@RocketTankEnemy@@UAEPAVRtimeClass@@XZ,1,1364064,1368160
function,2,?CreateObject@RocketTankEnemy@@SAPAVSObject@@XZ,1,1363968,1368064
function,2,?GetRtimeClass@RocketTankFriend@@UAEPAVRtimeClass@@XZ,1,1363952,1368048
function,2,?CreateObject@RocketTankFriend@@SAPAVSObject@@XZ,1,1363856,1367952
function,2,?InitSubAttack@RocketTankProcess@@MAEXXZ,1,1363552,1367648
function,2,?CleanAttack@RocketTankProcess@@MAEXXZ,1,159680,163776
function,2,?InitAttack@RocketTankProcess@@MAEXXZ,1,1363312,1367408
function,2,?DoState@WingmanBlastAttack@@MAEXXZ,1,1362672,1366768
function,2,?CleanState@WingmanBlastAttack@@MAEXXZ,1,1362512,1366608
function,2,?InitState@WingmanBlastAttack@@MAEXXZ,1,1362416,1366512
function,2,?GetRtimeClass@WingmanBlastAttack@@UAEPAVRtimeClass@@XZ,1,1362400,1366496
function,2,?CreateObject@WingmanBlastAttack@@SAPAVSObject@@XZ,1,1362272,1366368
function,2,?GetRtimeClass@BomberEnemy@@UAEPAVRtimeClass@@XZ,1,1362256,1366352
function,2,?CreateObject@BomberEnemy@@SAPAVSObject@@XZ,1,1362160,1366256
function,2,?GetRtimeClass@BomberFriend@@UAEPAVRtimeClass@@XZ,1,1362144,1366240
function,2,?CreateObject@BomberFriend@@SAPAVSObject@@XZ,1,1362048,1366144
function,2,?GetRtimeClass@ScoutEnemy@@UAEPAVRtimeClass@@XZ,1,1362032,1366128
function,2,?CreateObject@ScoutEnemy@@SAPAVSObject@@XZ,1,1361936,1366032
function,2,?GetRtimeClass@ScoutFriend@@UAEPAVRtimeClass@@XZ,1,1361920,1366016
function,2,?CreateObject@ScoutFriend@@SAPAVSObject@@XZ,1,1361824,1365920
function,2,?ChooseAttackTarget@ScoutProcess@@UAEPAVGameObject@@AAM@Z,1,1361792,1365888
function,2,?GetRtimeClass@TankEnemy@@UAEPAVRtimeClass@@XZ,1,1361776,1365872
function,2,?CreateObject@TankEnemy@@SAPAVSObject@@XZ,1,1361680,1365776
function,2,?GetRtimeClass@TankFriend@@UAEPAVRtimeClass@@XZ,1,1361664,1365760
function,2,?CreateObject@TankFriend@@SAPAVSObject@@XZ,1,1361568,1365664
function,2,?DoUState1@WingmanProcess@@MAEXXZ,1,1361472,1365568
function,2,?CleanUState1@WingmanProcess@@MAEXXZ,1,159680,163776
function,2,?InitUState1@WingmanProcess@@MAEXXZ,1,1361312,1365408
function,2,?DoSubAttack@WingmanProcess@@MAEXXZ,1,274784,278880
function,2,?CleanSubAttack@WingmanProcess@@MAEXXZ,1,159680,163776
function,2,?InitSubAttack@WingmanProcess@@MAEXXZ,1,1361008,1365104
function,2,?InitAttack@WingmanProcess@@MAEXXZ,1,914208,918304
function,2,?ShouldAttack@WingmanProcess@@MAE_NW4State@UnitProcess@@@Z,1,1360816,1364912
function,2,?AttackWaitVsAttack@WingmanProcess@@IAE_NXZ,1,1360704,1364800
function,2,?ChangeState@WingmanProcess@@MAEXXZ,1,1360672,1364768
function,2,?ChangesState@WingmanProcess@@MAE_NW4AiCommand@@@Z,1,1360608,1364704
function,2,_Get_Tiled_Sky,1,1368144,1372240
function,2,_Close_Sky,1,1365664,1369760
function,2,_Init_Sky,1,1365168,1369264
function,2,_Draw_Sky,1,1368656,1372752
function,2,_Init_FPS,1,1371520,1375616
function,2,_Render_Pause_Message,1,1371184,1375280
function,2,_Render_Next_Frame,1,1370528,1374624
function,2,_Update_Rotator_Matrix,1,1370320,1374416
function,2,_RuntimeBuildResourceSystem,1,1383472,1387568
function,2,_RuntimeClearResourceSystem,1,1383264,1387360
function,2,_I76FatalError,1,1383200,1387296
function,2,_SubclassProc@16,1,1381184,1385280
function,2,_HandleMessageQueue,1,1381072,1385168
function,2,_HandleGamePauses,1,1380960,1385056
function,2,_WinMain@16,1,1376080,1380176
function,2,_DoShell,1,1375600,1379696
function,2,_DoNextFrame,1,1373792,1377888
function,2,_Simulate,1,1373088,1377184
function,2,_ControlWeapons,1,1372704,1376800
function,2,_OpenConsoleBuffer,1,1372560,1376656
function,2,_AllocConsoleIfNeeded,1,1372400,1376496
function,2,_FinalCleanup,1,1380400,1384496
function,2,_SetRunning,1,1372656,1376752
function,2,_GetMissionID,1,1383104,1387200
function,2,_Set_Death_Cam_View,1,1393664,1397760
function,2,_Set_Free_Eye_View,1,1392352,1396448
function,2,_Toggle_Edit_View,1,1392048,1396144
function,2,_Set_Chase_View,1,1388480,1392576
function,2,_Switch_View_Camera_Owner,1,1383616,1387712
function,2,_Push_Camera,1,1383552,1387648
function,2,_Apply_Death_Cam_View,1,1395456,1399552
function,2,_Set_View,1,1395744,1399840
function,2,_Init_View_Record,1,1383696,1387792
function,2,_test_cheat_codes,1,1395936,1400032
function,2,_test_for_cheat,1,1395872,1399968
function,2,_ProcessGK,1,1398272,1402368
function,2,_ProcessInput,1,1398144,1402240
function,2,_simulate_analog,1,1406464,1410560
function,2,_read_gamekey_table,1,1405888,1409984
function,2,_read_mapping_table,1,1405088,1409184
function,2,_read_one_mapping_file,1,1404224,1408320
function,2,_read_input_map_key,1,1403520,1407616
function,2,_write_temp_to_input,1,1402480,1406576
function,2,_read_analog,1,1402192,1406288
function,2,_read_chord,1,1401824,1405920
function,2,_add_analog_channel,1,1401536,1405632
function,2,_get_analog_sink,1,1400608,1404704
function,2,_getInputMapLine,1,1400480,1404576
function,2,_getNonBlankLine,1,1400336,1404432
function,2,_get_field_pointer,1,1400272,1404368
function,2,_get_discrete_num,1,1400064,1404160
function,2,_get_analog_num,1,1399856,1403952
function,2,_get_device_num_from_name,1,1399296,1403392
function,2,_NextInputs,1,1407008,1411104
function,2,_LastInputs,1,1407920,1412016
function,2,_FirstInputs,1,1406928,1411024
function,2,_write_input_map_key,1,1402832,1406928
function,2,_SetJoystickClassName,1,1412848,1416944
function,2,_GetStringFromRegistry,1,1412416,1416512
function,2,_UpdateKeyboardState,1,1414752,1418848
function,2,_StoreGameKey,1,1414608,1418704
function,2,_InitKeyboard,1,1413168,1417264
function,2,_ProcessKeyboardMessages,1,1413840,1417936
function,2,_ClearKeyboardState,1,1415232,1419328
function,2,_GetWindowScreenCoordinates,1,1416192,1420288
function,2,_ProcessMouseRawInput,1,1417296,1421392
function,2,_ProcessMouseMessages,1,1416784,1420880
function,2,_UnlockMouse,1,1416608,1420704
function,2,_LockMouse,1,1416304,1420400
