name,kind,size
GrenadeClass,struct,176
GridPoint,struct,8
GroundBlast,struct,56
GroundBlastClass,struct,104
GunTowerAttack,struct,312
GunTowerEnemy,struct,88
GunTowerFriend,struct,88
GunTowerProcess,struct,88
HACCEL__,struct,4
HBITMAP__,struct,4
HBRUSH__,struct,4
HCOLORSPACE__,struct,4
HCONVLIST__,struct,4
HCONV__,struct,4
HDC__,struct,4
HDDEDATA__,struct,4
HDESK__,struct,4
HDROP__,struct,4
HDRVR__,struct,4
HENHMETAFILE__,struct,4
HFONT__,struct,4
HGLRC__,struct,4
HHOOK__,struct,4
HICON__,struct,4
HIMCC__,struct,4
HIMC__,struct,4
HINSTANCE__,struct,4
HKEY__,struct,4
HKL__,struct,4
HMENU__,struct,4
HMETAFILE__,struct,4
HMIDIIN__,struct,4
HMIDIOUT__,struct,4
HMIDISTRM__,struct,4
HMIDI__,struct,4
HMIXEROBJ__,struct,4
HMIXER__,struct,4
HMMIO__,struct,4
HMONITOR__,struct,4
HOVERCRAFT_STATE_PACKET,struct,18
HPALETTE__,struct,4
HPEN__,struct,4
HRASCONN__,struct,4
HRAWINPUT__,struct,4
HRGN__,struct,4
HRSRC__,struct,4
HSPRITE__,struct,4
HSTR__,struct,4
HSZ__,struct,4
HTASK__,struct,4
HUMPD__,struct,4
HWAVEIN__,struct,4
HWAVEOUT__,struct,4
HWAVE__,struct,4
HWINEVENTHOOK__,struct,4
HWINSTA__,struct,4
HWND__,struct,4
HardPoints,struct,12
HealthPowerup,struct,552
HealthPowerupClass,struct,376
"Heap_Class<Strip_*,float>",struct,20
HoverCraft,struct,704
HoverCraftClass,struct,952
HoverCraftClass.conflict,struct,960
HoverInterface,struct,152
Howitzer,struct,824
HowitzerClass,struct,968
HowitzerClass.conflict,struct,976
HuntTask,struct,364
IAddrExclusionControl,struct,4
IAddrExclusionControl.conflict,struct,4
IAddrExclusionControlVtbl,struct,20
IAddrTrackingControl,struct,4
IAddrTrackingControl.conflict,struct,4
IAddrTrackingControlVtbl,struct,20
IAdviseSink,struct,4
IAdviseSink.conflict,struct,4
IAdviseSink2,struct,4
IAdviseSink2.conflict,struct,4
IAdviseSink2Vtbl,struct,36
IAdviseSinkVtbl,struct,32
IAsyncManager,struct,4
IAsyncManager.conflict,struct,4
IAsyncManagerVtbl,struct,24
IAsyncRpcChannelBuffer,struct,4
IAsyncRpcChannelBuffer.conflict,struct,4
IAsyncRpcChannelBufferVtbl,struct,48
IAuthenticate,struct,4
IAuthenticate.conflict,struct,4
IAuthenticateVtbl,struct,16
IBindCtx,struct,4
IBindCtx.conflict,struct,4
IBindCtxVtbl,struct,52
IBindHost,struct,4
IBindHost.conflict,struct,4
IBindHostVtbl,struct,24
IBindProtocol,struct,4
IBindProtocol.conflict,struct,4
IBindProtocolVtbl,struct,16
IBindStatusCallback,struct,4
IBindStatusCallback.conflict,struct,4
IBindStatusCallbackVtbl,struct,44
IBinding,struct,4
IBinding.conflict,struct,4
IBindingVtbl,struct,36
IBlockingLock,struct,4
IBlockingLock.conflict,struct,4
IBlockingLockVtbl,struct,20
ICallFactory,struct,4
ICallFactory.conflict,struct,4
ICallFactoryVtbl,struct,16
ICancelMethodCalls,struct,4
ICancelMethodCalls.conflict,struct,4
ICancelMethodCallsVtbl,struct,20
ICatalogFileInfo,struct,4
ICatalogFileInfo.conflict,struct,4
ICatalogFileInfoVtbl,struct,20
IChannelHook,struct,4
IChannelHook.conflict,struct,4
IChannelHookVtbl,struct,36
IClassActivator,struct,4
IClassActivator.conflict,struct,4
IClassActivatorVtbl,struct,16
IClassFactory,struct,4
IClassFactory.conflict,struct,4
IClassFactoryVtbl,struct,20
IClientSecurity,struct,4
IClientSecurity.conflict,struct,4
IClientSecurityVtbl,struct,24
ICodeInstall,struct,4
ICodeInstall.conflict,struct,4
ICodeInstallVtbl,struct,20
IComThreadingInfo,struct,4
IComThreadingInfo.conflict,struct,4
IComThreadingInfoVtbl,struct,28
IContext,struct,1
IContinue,struct,4
IContinue.conflict,struct,4
IContinueVtbl,struct,16
ICreateErrorInfo,struct,4
ICreateErrorInfo.conflict,struct,4
ICreateErrorInfoVtbl,struct,32
ICreateTypeInfo,struct,4
ICreateTypeInfo.conflict,struct,4
ICreateTypeInfo2,struct,4
ICreateTypeInfo2.conflict,struct,4
ICreateTypeInfo2Vtbl,struct,164
ICreateTypeInfoVtbl,struct,104
ICreateTypeLib,struct,4
ICreateTypeLib.conflict,struct,4
ICreateTypeLib2,struct,4
ICreateTypeLib2.conflict,struct,4
ICreateTypeLib2Vtbl,struct,68
ICreateTypeLibVtbl,struct,52
ID2D1Bitmap,struct,4
ID2D1BitmapBrush,struct,4
ID2D1BitmapRenderTarget,struct,4
ID2D1Brush,struct,4
ID2D1DCRenderTarget,struct,4
ID2D1DrawingStateBlock,struct,4
ID2D1EllipseGeometry,struct,4
ID2D1Factory,struct,4
ID2D1Geometry,struct,4
ID2D1GeometryGroup,struct,4
ID2D1GeometrySink,struct,4
ID2D1GradientStopCollection,struct,4
ID2D1HwndRenderTarget,struct,4
ID2D1Layer,struct,4
ID2D1LinearGradientBrush,struct,4
ID2D1Mesh,struct,4
ID2D1PathGeometry,struct,4
ID2D1RadialGradientBrush,struct,4
ID2D1RectangleGeometry,struct,4
ID2D1RenderTarget,struct,4
ID2D1Resource,struct,4
ID2D1RoundedRectangleGeometry,struct,4
ID2D1SimplifiedGeometrySink,struct,4
ID2D1SolidColorBrush,struct,4
ID2D1StrokeStyle,struct,4
ID2D1TessellationSink,struct,4
ID2D1TransformedGeometry,struct,4
ID3D10Asynchronous,struct,4
ID3D10BlendState,struct,4
ID3D10Buffer,struct,4
ID3D10Counter,struct,4
ID3D10DepthStencilState,struct,4
ID3D10DepthStencilView,struct,4
ID3D10Device,struct,4
ID3D10DeviceChild,struct,4
ID3D10GeometryShader,struct,4
ID3D10InputLayout,struct,4
ID3D10PixelShader,struct,4
ID3D10Predicate,struct,4
ID3D10Query,struct,4
ID3D10RasterizerState,struct,4
ID3D10RenderTargetView,struct,4
ID3D10Resource,struct,4
ID3D10SamplerState,struct,4
ID3D10ShaderResourceView,struct,4
ID3D10Texture1D,struct,4
ID3D10Texture2D,struct,4
ID3D10Texture3D,struct,4
ID3D10VertexShader,struct,4
ID3D10View,struct,4
ID3D11Asynchronous,struct,4
ID3D11BlendState,struct,4
ID3D11Buffer,struct,4
ID3D11ClassInstance,struct,4
ID3D11ClassLinkage,struct,4
ID3D11CommandList,struct,4
ID3D11ComputeShader,struct,4
ID3D11Counter,struct,4
ID3D11DepthStencilState,struct,4
ID3D11DepthStencilView,struct,4
ID3D11Device,struct,4
ID3D11DeviceChild,struct,4
ID3D11DeviceContext,struct,4
ID3D11DomainShader,struct,4
ID3D11GeometryShader,struct,4
ID3D11HullShader,struct,4
ID3D11InputLayout,struct,4
ID3D11PixelShader,struct,4
ID3D11Predicate,struct,4
ID3D11Query,struct,4
ID3D11RasterizerState,struct,4
ID3D11RenderTargetView,struct,4
ID3D11Resource,struct,4
ID3D11SamplerState,struct,4
ID3D11ShaderResourceView,struct,4
ID3D11Texture1D,struct,4
ID3D11Texture2D,struct,4
ID3D11Texture3D,struct,4
ID3D11UnorderedAccessView,struct,4
ID3D11VertexShader,struct,4
ID3D11View,struct,4
ID3DX10Font,struct,4
ID3DX10Sprite,struct,4
ID3DXFont,struct,4
ID3DXSprite,struct,4
IDStructType,struct,4
IDType,union,4
IDWriteFont,struct,4
IDWriteFontCollection,struct,4
IDWriteFontFace,struct,4
IDWriteFontFamily,struct,4
IDWriteFontFile,struct,4
IDWriteFontFileLoader,struct,4
IDWriteFontFileStream,struct,4
IDWriteFontList,struct,4
IDWriteInlineObject,struct,4
IDWriteLocalizedStrings,struct,4
IDWritePixelSnapping,struct,4
IDWriteRenderingParams,struct,4
IDWriteTextFormat,struct,4
IDWriteTextLayout,struct,4
IDWriteTextRenderer,struct,4
IDWriteTypography,struct,4
IDXGIDeviceSubObject,struct,4
IDXGIObject,struct,4
IDXGISurface,struct,4
IDataAdviseHolder,struct,4
IDataAdviseHolder.conflict,struct,4
IDataAdviseHolderVtbl,struct,28
IDataFilter,struct,4
IDataFilter.conflict,struct,4
IDataFilterVtbl,struct,24
IDataObject,struct,4
IDataObject.conflict,struct,4
IDataObjectVtbl,struct,48
IDirect3D9,struct,4
IDirect3D9.conflict,struct,4
IDirect3D9Vtbl,struct,68
IDirect3DBaseTexture9,struct,4
IDirect3DBaseTexture9.conflict,struct,4
IDirect3DBaseTexture9Vtbl,struct,68
IDirect3DCubeTexture9,struct,4
IDirect3DCubeTexture9.conflict,struct,4
IDirect3DCubeTexture9Vtbl,struct,88
IDirect3DDevice9,struct,4
IDirect3DDevice9.conflict,struct,4
IDirect3DDevice9Vtbl,struct,476
IDirect3DIndexBuffer9,struct,4
IDirect3DIndexBuffer9.conflict,struct,4
IDirect3DIndexBuffer9Vtbl,struct,56
IDirect3DPixelShader9,struct,4
IDirect3DPixelShader9.conflict,struct,4
IDirect3DPixelShader9Vtbl,struct,20
IDirect3DQuery9,struct,4
IDirect3DQuery9.conflict,struct,4
IDirect3DQuery9Vtbl,struct,32
IDirect3DResource9,struct,4
IDirect3DStateBlock9,struct,4
IDirect3DStateBlock9.conflict,struct,4
IDirect3DStateBlock9Vtbl,struct,24
IDirect3DSurface9,struct,4
IDirect3DSurface9.conflict,struct,4
IDirect3DSurface9Vtbl,struct,68
IDirect3DSwapChain9,struct,4
IDirect3DSwapChain9.conflict,struct,4
IDirect3DSwapChain9Vtbl,struct,40
IDirect3DTexture9,struct,4
IDirect3DTexture9.conflict,struct,4
IDirect3DTexture9Vtbl,struct,88
IDirect3DVertexBuffer9,struct,4
IDirect3DVertexBuffer9.conflict,struct,4
IDirect3DVertexBuffer9Vtbl,struct,56
IDirect3DVertexDeclaration9,struct,4
IDirect3DVertexDeclaration9.conflict,struct,4
IDirect3DVertexDeclaration9Vtbl,struct,20
IDirect3DVertexShader9,struct,4
IDirect3DVertexShader9.conflict,struct,4
IDirect3DVertexShader9Vtbl,struct,20
IDirect3DVolume9,struct,4
IDirect3DVolume9.conflict,struct,4
IDirect3DVolume9Vtbl,struct,44
IDirect3DVolumeTexture9,struct,4
IDirect3DVolumeTexture9.conflict,struct,4
IDirect3DVolumeTexture9Vtbl,struct,88
IDirectDraw,struct,4
IDirectDraw.conflict,struct,4
IDirectDraw2,struct,4
IDirectDraw2.conflict,struct,4
IDirectDraw2Vtbl,struct,96
IDirectDraw4,struct,4
IDirectDraw4.conflict,struct,4
IDirectDraw4Vtbl,struct,112
IDirectDraw7,struct,4
IDirectDraw7.conflict,struct,4
IDirectDraw7Vtbl,struct,120
IDirectDrawClipper,struct,4
IDirectDrawClipper.conflict,struct,4
IDirectDrawClipperVtbl,struct,36
IDirectDrawColorControl,struct,4
IDirectDrawColorControl.conflict,struct,4
IDirectDrawColorControlVtbl,struct,20
IDirectDrawGammaControl,struct,4
IDirectDrawGammaControl.conflict,struct,4
IDirectDrawGammaControlVtbl,struct,20
IDirectDrawPalette,struct,4
IDirectDrawPalette.conflict,struct,4
IDirectDrawPaletteVtbl,struct,28
IDirectDrawSurface,struct,4
IDirectDrawSurface.conflict,struct,4
IDirectDrawSurface2,struct,4
IDirectDrawSurface2.conflict,struct,4
IDirectDrawSurface2Vtbl,struct,156
IDirectDrawSurface3,struct,4
IDirectDrawSurface3.conflict,struct,4
IDirectDrawSurface3Vtbl,struct,160
IDirectDrawSurface4,struct,4
IDirectDrawSurface4.conflict,struct,4
IDirectDrawSurface4Vtbl,struct,180
IDirectDrawSurface7,struct,4
IDirectDrawSurface7.conflict,struct,4
IDirectDrawSurface7Vtbl,struct,196
IDirectDrawSurfaceVtbl,struct,144
IDirectDrawVtbl,struct,92
IDirectSound,struct,4
IDirectSound.conflict,struct,4
IDirectSound3DBuffer,struct,4
IDirectSound3DBuffer.conflict,struct,4
IDirectSound3DBufferVtbl,struct,84
IDirectSound3DListener,struct,4
IDirectSound3DListener.conflict,struct,4
IDirectSound3DListenerVtbl,struct,72
IDirectSound8,struct,4
IDirectSound8.conflict,struct,4
IDirectSound8Vtbl,struct,48
IDirectSoundBuffer,struct,4
IDirectSoundBuffer.conflict,struct,4
IDirectSoundBuffer8,struct,4
IDirectSoundBuffer8.conflict,struct,4
IDirectSoundBuffer8Vtbl,struct,96
IDirectSoundBufferVtbl,struct,84
IDirectSoundCapture,struct,4
IDirectSoundCapture.conflict,struct,4
IDirectSoundCaptureBuffer,struct,4
IDirectSoundCaptureBuffer.conflict,struct,4
IDirectSoundCaptureBuffer8,struct,4
IDirectSoundCaptureBuffer8.conflict,struct,4
IDirectSoundCaptureBuffer8Vtbl,struct,56
IDirectSoundCaptureBufferVtbl,struct,48
IDirectSoundCaptureFXAec,struct,4
IDirectSoundCaptureFXAec.conflict,struct,4
IDirectSoundCaptureFXAecVtbl,struct,28
IDirectSoundCaptureFXNoiseSuppress,struct,4
IDirectSoundCaptureFXNoiseSuppress.conflict,struct,4
IDirectSoundCaptureFXNoiseSuppressVtbl,struct,24
IDirectSoundCaptureVtbl,struct,24
IDirectSoundFXChorus,struct,4
IDirectSoundFXChorus.conflict,struct,4
IDirectSoundFXChorusVtbl,struct,20
IDirectSoundFXCompressor,struct,4
IDirectSoundFXCompressor.conflict,struct,4
IDirectSoundFXCompressorVtbl,struct,20
IDirectSoundFXDistortion,struct,4
IDirectSoundFXDistortion.conflict,struct,4
IDirectSoundFXDistortionVtbl,struct,20
IDirectSoundFXEcho,struct,4
IDirectSoundFXEcho.conflict,struct,4
IDirectSoundFXEchoVtbl,struct,20
IDirectSoundFXFlanger,struct,4
IDirectSoundFXFlanger.conflict,struct,4
IDirectSoundFXFlangerVtbl,struct,20
IDirectSoundFXGargle,struct,4
IDirectSoundFXGargle.conflict,struct,4
IDirectSoundFXGargleVtbl,struct,20
IDirectSoundFXI3DL2Reverb,struct,4
IDirectSoundFXI3DL2Reverb.conflict,struct,4
IDirectSoundFXI3DL2ReverbVtbl,struct,36
IDirectSoundFXParamEq,struct,4
IDirectSoundFXParamEq.conflict,struct,4
IDirectSoundFXParamEqVtbl,struct,20
IDirectSoundFXWavesReverb,struct,4
IDirectSoundFXWavesReverb.conflict,struct,4
IDirectSoundFXWavesReverbVtbl,struct,20
IDirectSoundFullDuplex,struct,4
IDirectSoundFullDuplex.conflict,struct,4
IDirectSoundFullDuplexVtbl,struct,16
IDirectSoundNotify,struct,4
IDirectSoundNotify.conflict,struct,4
IDirectSoundNotifyVtbl,struct,16
IDirectSoundVtbl,struct,44
IDirectWriterLock,struct,4
IDirectWriterLock.conflict,struct,4
IDirectWriterLockVtbl,struct,24
IDispatch,struct,4
IDispatch.conflict,struct,4
IDispatchVtbl,struct,28
IDropSource,struct,4
IDropSource.conflict,struct,4
IDropSourceNotify,struct,4
IDropSourceNotify.conflict,struct,4
IDropSourceNotifyVtbl,struct,20
IDropSourceVtbl,struct,20
IDropTarget,struct,4
IDropTarget.conflict,struct,4
IDropTargetVtbl,struct,28
IDummyHICONIncluder,struct,4
IDummyHICONIncluder.conflict,struct,4
IDummyHICONIncluderVtbl,struct,16
IEncodingFilterFactory,struct,4
IEncodingFilterFactory.conflict,struct,4
IEncodingFilterFactoryVtbl,struct,20
IEnumContextProps,struct,1
IEnumFORMATETC,struct,4
IEnumFORMATETC.conflict,struct,4
IEnumFORMATETCVtbl,struct,28
IEnumMoniker,struct,4
IEnumMoniker.conflict,struct,4
IEnumMonikerVtbl,struct,28
IEnumOLEVERB,struct,4
IEnumOLEVERB.conflict,struct,4
IEnumOLEVERBVtbl,struct,28
IEnumSTATDATA,struct,4
IEnumSTATDATA.conflict,struct,4
IEnumSTATDATAVtbl,struct,28
IEnumSTATPROPSETSTG,struct,4
IEnumSTATPROPSETSTG.conflict,struct,4
IEnumSTATPROPSETSTGVtbl,struct,28
IEnumSTATPROPSTG,struct,4
IEnumSTATPROPSTG.conflict,struct,4
IEnumSTATPROPSTGVtbl,struct,28
IEnumSTATSTG,struct,4
IEnumSTATSTG.conflict,struct,4
IEnumSTATSTGVtbl,struct,28
IEnumString,struct,4
IEnumString.conflict,struct,4
IEnumStringVtbl,struct,28
IEnumUnknown,struct,4
IEnumUnknown.conflict,struct,4
IEnumUnknownVtbl,struct,28
IEnumVARIANT,struct,4
IEnumVARIANT.conflict,struct,4
IEnumVARIANTVtbl,struct,28
IErrorInfo,struct,4
IErrorInfo.conflict,struct,4
IErrorInfoVtbl,struct,32
IErrorLog,struct,4
IErrorLog.conflict,struct,4
IErrorLogVtbl,struct,16
IExternalConnection,struct,4
IExternalConnection.conflict,struct,4
IExternalConnectionVtbl,struct,20
IFillLockBytes,struct,4
IFillLockBytes.conflict,struct,4
IFillLockBytesVtbl,struct,28
IForegroundTransfer,struct,4
IForegroundTransfer.conflict,struct,4
IForegroundTransferVtbl,struct,16
IGlobalInterfaceTable,struct,4
IGlobalInterfaceTable.conflict,struct,4
IGlobalInterfaceTableVtbl,struct,24
IHttpNegotiate,struct,4
IHttpNegotiate.conflict,struct,4
IHttpNegotiate2,struct,4
IHttpNegotiate2.conflict,struct,4
IHttpNegotiate2Vtbl,struct,24
IHttpNegotiateVtbl,struct,20
IHttpSecurity,struct,4
IHttpSecurity.conflict,struct,4
IHttpSecurityVtbl,struct,20
IInitializeSpy,struct,4
IInitializeSpy.conflict,struct,4
IInitializeSpyVtbl,struct,28
IInternalUnknown,struct,4
IInternalUnknown.conflict,struct,4
IInternalUnknownVtbl,struct,16
IInternet,struct,4
IInternet.conflict,struct,4
IInternetBindInfo,struct,4
IInternetBindInfo.conflict,struct,4
IInternetBindInfoVtbl,struct,20
IInternetHostSecurityManager,struct,4
IInternetHostSecurityManager.conflict,struct,4
IInternetHostSecurityManagerVtbl,struct,24
IInternetPriority,struct,4
IInternetPriority.conflict,struct,4
IInternetPriorityVtbl,struct,20
IInternetProtocol,struct,4
IInternetProtocol.conflict,struct,4
IInternetProtocolEx,struct,4
IInternetProtocolEx.conflict,struct,4
IInternetProtocolExVtbl,struct,56
IInternetProtocolInfo,struct,4
IInternetProtocolInfo.conflict,struct,4
IInternetProtocolInfoVtbl,struct,28
IInternetProtocolRoot,struct,4
IInternetProtocolRoot.conflict,struct,4
IInternetProtocolRootVtbl,struct,36
IInternetProtocolSink,struct,4
IInternetProtocolSink.conflict,struct,4
IInternetProtocolSinkStackable,struct,4
IInternetProtocolSinkStackable.conflict,struct,4
IInternetProtocolSinkStackableVtbl,struct,24
IInternetProtocolSinkVtbl,struct,28
IInternetProtocolVtbl,struct,52
IInternetSecurityManager,struct,4
IInternetSecurityManager.conflict,struct,4
IInternetSecurityManagerEx,struct,4
IInternetSecurityManagerEx.conflict,struct,4
IInternetSecurityManagerEx2,struct,4
IInternetSecurityManagerEx2.conflict,struct,4
IInternetSecurityManagerEx2Vtbl,struct,64
IInternetSecurityManagerExVtbl,struct,48
IInternetSecurityManagerVtbl,struct,44
IInternetSecurityMgrSite,struct,4
IInternetSecurityMgrSite.conflict,struct,4
IInternetSecurityMgrSiteVtbl,struct,20
IInternetSession,struct,4
IInternetSession.conflict,struct,4
IInternetSessionVtbl,struct,40
IInternetThreadSwitch,struct,4
IInternetThreadSwitch.conflict,struct,4
IInternetThreadSwitchVtbl,struct,20
IInternetVtbl,struct,12
IInternetZoneManager,struct,4
IInternetZoneManager.conflict,struct,4
IInternetZoneManagerEx,struct,4
IInternetZoneManagerEx.conflict,struct,4
IInternetZoneManagerEx2,struct,4
IInternetZoneManagerEx2.conflict,struct,4
IInternetZoneManagerEx2Vtbl,struct,84
IInternetZoneManagerExVtbl,struct,68
IInternetZoneManagerVtbl,struct,60
IKsPropertySet,struct,4
IKsPropertySet.conflict,struct,4
IKsPropertySetVtbl,struct,24
ILayoutStorage,struct,4
ILayoutStorage.conflict,struct,4
ILayoutStorageVtbl,struct,32
ILockBytes,struct,4
ILockBytes.conflict,struct,4
ILockBytesVtbl,struct,40
IMAGE_AUX_SYMBOL_TOKEN_DEF,struct,18
IMAGE_COR20_HEADER,struct,72
IMAGE_DATA_DIRECTORY,struct,8
IMAGE_DEBUG_DIRECTORY,struct,28
IMAGE_DOS_HEADER,struct,128
IMAGE_FILE_HEADER,struct,20
IMAGE_LOAD_CONFIG_DIRECTORY32,struct,72
IMAGE_LOAD_CONFIG_DIRECTORY64,struct,112
IMAGE_NT_HEADERS32,struct,248
IMAGE_OPTIONAL_HEADER32,struct,224
IMAGE_RESOURCE_DATA_ENTRY,struct,16
IMAGE_RESOURCE_DIRECTORY,struct,16
IMAGE_RESOURCE_DIRECTORY_ENTRY,struct,8
IMAGE_RESOURCE_DIRECTORY_ENTRY_DirectoryStruct,struct,4
IMAGE_RESOURCE_DIRECTORY_ENTRY_DirectoryUnion,union,4
IMAGE_RESOURCE_DIRECTORY_ENTRY_NameStruct,struct,4
IMAGE_RESOURCE_DIRECTORY_ENTRY_NameUnion,union,4
IMAGE_SECTION_HEADER,struct,40
IMPORT_OBJECT_HEADER,struct,20
IMPORT_OBJECT_HEADER_u_16,union,2
IMalloc,struct,4
IMalloc.conflict,struct,4
IMallocSpy,struct,4
IMallocSpy.conflict,struct,4
IMallocSpyVtbl,struct,60
IMallocVtbl,struct,36
IMarshal,struct,4
IMarshal.conflict,struct,4
IMarshal2,struct,4
IMarshal2.conflict,struct,4
IMarshal2Vtbl,struct,36
IMarshalVtbl,struct,36
IMessageFilter,struct,4
IMessageFilter.conflict,struct,4
IMessageFilterVtbl,struct,24
IMoniker,struct,4
IMoniker.conflict,struct,4
IMonikerProp,struct,4
IMonikerProp.conflict,struct,4
IMonikerPropVtbl,struct,16
IMonikerVtbl,struct,92
IMultiQI,struct,4
IMultiQI.conflict,struct,4
IMultiQIVtbl,struct,16
INPUT_REGION,struct,304
INTER_OBJECT_NODE,struct,52
IObjContext,struct,1
IOleAdviseHolder,struct,4
IOleAdviseHolder.conflict,struct,4
IOleAdviseHolderVtbl,struct,36
IOleCache,struct,4
IOleCache.conflict,struct,4
IOleCache2,struct,4
IOleCache2.conflict,struct,4
IOleCache2Vtbl,struct,40
IOleCacheControl,struct,4
IOleCacheControl.conflict,struct,4
IOleCacheControlVtbl,struct,20
IOleCacheVtbl,struct,32
IOleClientSite,struct,4
IOleClientSite.conflict,struct,4
IOleClientSiteVtbl,struct,36
IOleContainer,struct,4
IOleContainer.conflict,struct,4
IOleContainerVtbl,struct,24
IOleInPlaceActiveObject,struct,4
IOleInPlaceActiveObject.conflict,struct,4
IOleInPlaceActiveObjectVtbl,struct,40
IOleInPlaceFrame,struct,4
IOleInPlaceFrame.conflict,struct,4
IOleInPlaceFrameVtbl,struct,60
IOleInPlaceObject,struct,4
IOleInPlaceObject.conflict,struct,4
IOleInPlaceObjectVtbl,struct,36
IOleInPlaceSite,struct,4
IOleInPlaceSite.conflict,struct,4
IOleInPlaceSiteVtbl,struct,60
IOleInPlaceUIWindow,struct,4
IOleInPlaceUIWindow.conflict,struct,4
IOleInPlaceUIWindowVtbl,struct,36
IOleItemContainer,struct,4
IOleItemContainer.conflict,struct,4
IOleItemContainerVtbl,struct,36
IOleLink,struct,4
IOleLink.conflict,struct,4
IOleLinkVtbl,struct,56
IOleObject,struct,4
IOleObject.conflict,struct,4
IOleObjectVtbl,struct,96
IOleWindow,struct,4
IOleWindow.conflict,struct,4
IOleWindowVtbl,struct,20
IOplockStorage,struct,4
IOplockStorage.conflict,struct,4
IOplockStorageVtbl,struct,20
IPSFactoryBuffer,struct,4
IPSFactoryBuffer.conflict,struct,4
IPSFactoryBufferVtbl,struct,20
IParseDisplayName,struct,4
IParseDisplayName.conflict,struct,4
IParseDisplayNameVtbl,struct,16
IPersist,struct,4
IPersist.conflict,struct,4
IPersistFile,struct,4
IPersistFile.conflict,struct,4
IPersistFileVtbl,struct,36
IPersistMoniker,struct,4
IPersistMoniker.conflict,struct,4
IPersistMonikerVtbl,struct,36
IPersistStorage,struct,4
IPersistStorage.conflict,struct,4
IPersistStorageVtbl,struct,40
IPersistStream,struct,4
IPersistStream.conflict,struct,4
IPersistStreamVtbl,struct,32
IPersistVtbl,struct,16
IPipeByte,struct,4
IPipeByte.conflict,struct,4
IPipeByteVtbl,struct,20
IPipeDouble,struct,4
IPipeDouble.conflict,struct,4
IPipeDoubleVtbl,struct,20
IPipeLong,struct,4
IPipeLong.conflict,struct,4
IPipeLongVtbl,struct,20
IPrintDialogCallback,struct,4
IPrintDialogCallback.conflict,struct,4
IPrintDialogCallbackVtbl,struct,24
IPrintDialogServices,struct,4
IPrintDialogServices.conflict,struct,4
IPrintDialogServicesVtbl,struct,24
IProcessInitControl,struct,4
IProcessInitControl.conflict,struct,4
IProcessInitControlVtbl,struct,16
IProcessLock,struct,4
IProcessLock.conflict,struct,4
IProcessLockVtbl,struct,20
IProgressNotify,struct,4
IProgressNotify.conflict,struct,4
IProgressNotifyVtbl,struct,16
IPropertyBag,struct,4
IPropertyBag.conflict,struct,4
IPropertyBagVtbl,struct,20
IPropertySetStorage,struct,4
IPropertySetStorage.conflict,struct,4
IPropertySetStorageVtbl,struct,28
IPropertyStorage,struct,4
IPropertyStorage.conflict,struct,4
IPropertyStorageVtbl,struct,60
IROTData,struct,4
IROTData.conflict,struct,4
IROTDataVtbl,struct,16
IRecordInfo,struct,4
IRecordInfo.conflict,struct,4
IRecordInfoVtbl,struct,76
IReferenceClock,struct,4
IReferenceClock.conflict,struct,4
IReferenceClockVtbl,struct,28
IReleaseMarshalBuffers,struct,4
IReleaseMarshalBuffers.conflict,struct,4
IReleaseMarshalBuffersVtbl,struct,16
IRootStorage,struct,4
IRootStorage.conflict,struct,4
IRootStorageVtbl,struct,16
IRpcChannelBuffer,struct,4
IRpcChannelBuffer.conflict,struct,4
IRpcChannelBuffer2,struct,4
IRpcChannelBuffer2.conflict,struct,4
IRpcChannelBuffer2Vtbl,struct,36
IRpcChannelBuffer3,struct,4
IRpcChannelBuffer3.conflict,struct,4
IRpcChannelBuffer3Vtbl,struct,64
IRpcChannelBufferVtbl,struct,32
IRpcHelper,struct,4
IRpcHelper.conflict,struct,4
IRpcHelperVtbl,struct,20
IRpcOptions,struct,4
IRpcOptions.conflict,struct,4
IRpcOptionsVtbl,struct,20
IRpcProxyBuffer,struct,4
IRpcProxyBuffer.conflict,struct,4
IRpcProxyBufferVtbl,struct,20
IRpcStubBuffer,struct,4
IRpcStubBuffer.conflict,struct,4
IRpcStubBufferVtbl,struct,40
IRpcSyntaxNegotiate,struct,4
IRpcSyntaxNegotiate.conflict,struct,4
IRpcSyntaxNegotiateVtbl,struct,16
IRunnableObject,struct,4
IRunnableObject.conflict,struct,4
IRunnableObjectVtbl,struct,32
IRunningObjectTable,struct,4
IRunningObjectTable.conflict,struct,4
IRunningObjectTableVtbl,struct,40
ISequentialStream,struct,4
ISequentialStream.conflict,struct,4
ISequentialStreamVtbl,struct,20
IServerSecurity,struct,4
IServerSecurity.conflict,struct,4
IServerSecurityVtbl,struct,28
IServiceProvider,struct,4
IServiceProvider.conflict,struct,4
IServiceProviderVtbl,struct,16
ISoftDistExt,struct,4
ISoftDistExt.conflict,struct,4
ISoftDistExtVtbl,struct,28
IStdMarshalInfo,struct,4
IStdMarshalInfo.conflict,struct,4
IStdMarshalInfoVtbl,struct,16
IStorage,struct,4
IStorage.conflict,struct,4
IStorageVtbl,struct,72
IStream,struct,4
IStream.conflict,struct,4
IStreamVtbl,struct,56
ISupportErrorInfo,struct,4
ISupportErrorInfo.conflict,struct,4
ISupportErrorInfoVtbl,struct,16
ISurrogate,struct,4
ISurrogate.conflict,struct,4
ISurrogateService,struct,4
