legacy_va,legacy_name,legacy_namespace,redux_rva,redux_va,similarity,significance,rank2_rva,rank2_similarity
0x004a8005,capacity,"std::vector<PowerPlant_*,std::allocator<PowerPlant_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x004ada6c,capacity,"std::vector<Scanner_*,std::allocator<Scanner_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x004e3edc,capacity,"std::vector<ScorePlayer_*,std::allocator<ScorePlayer_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x004e61b2,capacity,"std::vector<SpawnPoint_*,std::allocator<SpawnPoint_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x00516e8e,capacity,"std::vector<ObjectClassInfo_*,std::allocator<ObjectClassInfo_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x00516efa,capacity,"std::vector<GridPoint,std::allocator<GridPoint>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x0052e87d,capacity,"std::vector<ExplosionClass_*,std::allocator<ExplosionClass_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x00534eb6,capacity,"std::vector<OrdnanceClass_*,std::allocator<OrdnanceClass_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x0053e89f,capacity,"std::vector<WeaponClass_*,std::allocator<WeaponClass_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x0054f3b4,HandleMapInput,Global,0x43e885,0x83e885,0.6825,11.62,0x42bbb2,0.5251
0x0054f3c4,HandleNotepadInput,Global,0x43e885,0x83e885,0.6825,11.62,0x42bbb2,0.5251
0x00554fcf,capacity,"std::vector<Server_*,std::allocator<Server_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x00555026,capacity,"std::vector<Session_*,std::allocator<Session_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x0055507d,capacity,"std::vector<Player_*,std::allocator<Player_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x005550ca,capacity,"std::vector<PortData_*,std::allocator<PortData_*>_>",0x42b7d7,0x82b7d7,0.5893,11.62,0x42c8f6,0.5781
0x005a7960,vorbis_book_codeword,Global,0x42b7d7,0x82b7d7,0.5803,11.62,0x39610,0.5425
0x004d5be8,DrawCommand,PathDisplay,0x196140,0x596140,0.5378,11.61,,
0x00512fa5,C_Linked_List_Init,Global,0x29d210,0x69d210,0.6973,11.57,0x1b2fd0,0.5140
0x0048359e,BuildingClass,BuildingClass,0x7ff80,0x47ff80,0.5565,11.56,0x407150,0.5055
0x004906c3,CWaveFile,CWaveFile,0x377670,0x777670,0.7006,11.56,0x4ea00,0.7006
0x004b56c7,Init,TurretTank,0x22bcc0,0x62bcc0,0.6149,11.56,0x43a00,0.5687
0x0044f520,`scalar_deleting_destructor',"Heap_Class<Strip_*,float>",0x192410,0x592410,0.6107,11.55,,
0x00450d40,`scalar_deleting_destructor',StripHeap,0x192410,0x592410,0.6107,11.55,,
0x005076a2,AI_UnspentCreditRemove,Global,0x290150,0x690150,0.6358,11.55,0x2a3840,0.6358
0x00572935,HideLabelText,TextLabel,0x17e20,0x417e20,0.5553,11.54,,
0x0059f7e0,_v_readstring,Global,0x42b81b,0x82b81b,0.5021,11.52,,
0x0059e3f0,ov_raw_tell,Global,0x3cb1a0,0x7cb1a0,0.5018,11.51,0x9b7f0,0.5306
0x0059e420,ov_pcm_tell,Global,0x3cb1a0,0x7cb1a0,0.5018,11.51,0x9b7f0,0.5306
0x00510f91,IParse_Insert_Variable,Global,0x299650,0x699650,0.6002,11.50,,
0x00515446,PREREQ_MapPrereqIdToBuildingId,Global,0x2a0480,0x6a0480,0.5619,11.50,,
0x00412d3b,GechAttack,GechAttack,0x212690,0x612690,0.6799,11.47,0xb0f40,0.6799
0x0045ba62,SAVAttackPersonTask,SAVAttackPersonTask,0x212690,0x612690,0.6799,11.47,0xb0f40,0.6799
0x004be4be,PostLoad,ChunkEffect,0x91700,0x491700,0.5733,11.47,0xd1040,0.5669
0x004b4300,Init,TurretCraft,0x3c2450,0x7c2450,0.7246,11.46,0x3c30e0,0.7246
0x004e80cf,Cache_Sorting_Planes,Global,0x3c2450,0x7c2450,0.7246,11.46,0x3c30e0,0.7246
0x00484d29,~CommTower,CommTower,0x3d540,0x43d540,0.5545,11.45,0x90e90,0.5291
0x004b11be,~SpawnBuoy,SpawnBuoy,0x3d540,0x43d540,0.5545,11.45,0x90e90,0.5291
0x004dc375,adialup_willdial,Global,0x2af160,0x6af160,0.5271,11.45,,
0x00480cc7,SetGASVolumeLevels,Global,0x6ee80,0x46ee80,0.5162,11.44,0xe3250,0.5185
0x0056fdea,HideButton,LabelButton,0x431758,0x831758,0.5101,11.44,,
0x00405d1e,Dist2DSq,Global,0x62160,0x462160,0.5028,11.43,,
0x0046192d,DistSq,ShortPath,0x62160,0x462160,0.5028,11.43,,
0x0045eecf,GetPerceivedTeam,Global,0x1ce150,0x5ce150,0.5930,11.41,0x1cab80,0.5231
0x0045f42f,GetObjectiveName,Global,0x1ce150,0x5ce150,0.5930,11.41,0x1cab80,0.5231
0x0045fb4e,GetCurrentCommand,Global,0x1ce150,0x5ce150,0.5930,11.41,0x1cab80,0.5231
0x0045fb64,GetCurrentWho,Global,0x1ce150,0x5ce150,0.5930,11.41,0x1cab80,0.5231
0x0046087a,GetWhoShotMe,Global,0x1ce150,0x5ce150,0.5930,11.41,0x1cab80,0.5231
0x005508d3,dpJoinRoomOpenCallback,Global,0x16670,0x416670,0.6280,11.41,0x1c2250,0.5652
0x005bcff4,unlinkupval,Global,0x4e950,0x44e950,0.7077,11.41,0x42c54d,0.6237
0x00482b10,UnPackPermState,Building,0x2d0e00,0x6d0e00,0.5367,11.38,0xca350,0.5022
0x004192fa,UnpackDouble,Global,0x1057e0,0x5057e0,0.6079,11.36,0x1057b0,0.5249
0x004b34b6,PostLoad,Tug,0x43b57b,0x83b57b,0.6936,11.35,0x1e0780,0.6141
0x005134a9,Mapgrid_Done,Global,0x2a6090,0x6a6090,0.6059,11.35,0x2a5fd0,0.6059
0x0051bf3d,Allocate,matrix<unsigned_char>,0x2a8f90,0x6a8f90,0.5760,11.35,,
0x00415724,HuntTask,HuntTask,0x1b9830,0x5b9830,0.5223,11.34,0x1dd850,0.5223
0x00415769,HuntTask,HuntTask,0x1b9830,0x5b9830,0.5223,11.34,0x1dd850,0.5223
0x0041751b,SetTransform,Global,0x1015d0,0x5015d0,0.5110,11.33,0x101900,0.5110
0x0041769c,SetVelocity,Global,0x1015d0,0x5015d0,0.5110,11.33,0x101900,0.5110
0x00417707,SetOmega,Global,0x1015d0,0x5015d0,0.5110,11.33,0x101900,0.5110
0x004b225b,oneshot_cb,Global,0x3d0f60,0x7d0f60,0.5697,11.33,0x3d0f20,0.5697
0x005c59b2,luaU_header,Global,0x18c930,0x58c930,0.5766,11.33,0x15e150,0.7405
0x00486039,Remove,Craft,0xe2e60,0x4e2e60,0.5739,11.32,0x43b57b,0.5390
0x005c5c0a,removevalues,Global,0x43d092,0x83d092,0.5045,11.30,,
0x004aa7a1,Init,Producer,0x1ac180,0x5ac180,0.5422,11.27,,
0x004acd5a,Init,Recycler,0x1ac180,0x5ac180,0.5422,11.27,,
0x004c3de9,GetCurrentMode,ControlPanel,0xa7370,0x4a7370,0.6833,11.27,0x38ac0,0.5010
0x00474a39,Clsn_Recompute,Global,0x34c9b0,0x74c9b0,0.5408,11.26,,
0x004b6b60,Walker,Walker,0x1a7240,0x5a7240,0.5130,11.24,0xe92f0,0.5226
0x00483f37,MCUnlockItem,Global,0x819b0,0x4819b0,0.6219,11.22,,
0x00405df2,IsCraft,Global,0x1c10e0,0x5c10e0,0.5533,11.21,0x1b53a0,0.5333
0x004ecc6f,radar_object,Global,0x1c10e0,0x5c10e0,0.5533,11.21,0x1b53a0,0.5333
0x0047be9a,BuildClass,AmmoPowerupClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0047bf8b,BuildClass,AnimBuildingClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0047e764,BuildClass,APCClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0047f2d0,BuildClass,ArmoryClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0047f382,BuildClass,ArtifactClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00482948,BuildClass,BarracksClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0048364e,BuildClass,BuildingClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00484bb3,BuildClass,CameraPodClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004851b1,BuildClass,CommTowerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00485c82,BuildClass,ConstructionRigClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00489e81,BuildClass,CraftClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00491a95,BuildClass,FactoryClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0049afd2,BuildClass,GeizerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0049c2e3,BuildClass,HealthPowerupClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0049f5af,BuildClass,HoverCraftClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0049f95d,BuildClass,HowitzerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0049fcf4,BuildClass,MinelayerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004a7fdb,BuildClass,PersonClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004a8ad7,BuildClass,PowerPlantClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004aa487,BuildClass,PowerUpClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004acc35,BuildClass,ProducerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004aced0,BuildClass,RecyclerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004ad2fb,BuildClass,RepairDepotClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004ad9dc,BuildClass,SAVClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004af1d2,BuildClass,ScavengerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004af761,BuildClass,ScrapClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004af8b3,BuildClass,ScrapDropoffClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004afdd2,BuildClass,ScrapFieldClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b05a4,BuildClass,ShieldTowerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b094b,BuildClass,ScrapSiloClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b1422,BuildClass,SpawnBuoyClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b1bbf,BuildClass,SupplyDepotClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b3b77,BuildClass,TugClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b4a1d,BuildClass,TurretCraftClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b6aee,BuildClass,TurretTankClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b9191,BuildClass,WalkerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b950d,BuildClass,WeaponPowerupClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x004b9664,BuildClass,WingmanClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00511215,IParse_Search_For_Next_Declaration,Global,0x42c1fd,0x82c1fd,0.5063,11.20,,
0x00529c1c,BuildClass,AnchorRocketClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052a165,BuildClass,BeamClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052ac47,BuildClass,BeamGunClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052aea8,BuildClass,BoltClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052b63c,BuildClass,BounceBombClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052c2f9,BuildClass,BulletClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052c730,BuildClass,CannonClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052cfd7,BuildClass,ChargeGunClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052d5bb,BuildClass,DayWreckerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052d6af,BuildClass,DispenserClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052f655,BuildClass,ExplosionClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052f87d,BuildClass,FlamePuffClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052fd49,BuildClass,FlareMineClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0052ffbb,BuildClass,GrenadeClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00530078,BuildClass,GroundBlastClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x005302d1,BuildClass,ImageLauncherClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00530562,BuildClass,ImageMissileClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053069d,BuildClass,ImageRefractClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053116b,BuildClass,LauncherClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x005314f0,BuildClass,MachineGunClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00531742,BuildClass,MagnetMineClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00531e66,BuildClass,MineClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053230a,BuildClass,MissileClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053258f,BuildClass,MortarClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00532baa,BuildClass,ObjectLobberClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00535e23,BuildClass,OrdnanceClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00535e95,BuildClass,PlanarExplosionClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00536675,BuildClass,PopperClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x005369e9,BuildClass,PopperGunClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00536b6e,BuildClass,ProximityMineClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00537143,BuildClass,QuakeBlastClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00537353,BuildClass,RadarDamperClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00537514,BuildClass,RadarLauncherClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00537ad8,BuildClass,RemoteDetonatorClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x005387e1,BuildClass,RocketClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00538b3e,BuildClass,SeismicWaveClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053990e,BuildClass,ShockBlastClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00539a78,BuildClass,SniperGunClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x00539c53,BuildClass,SniperShellClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053a433,BuildClass,SpecialItemClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053a70d,BuildClass,SprayBuildingClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053ab4d,BuildClass,SprayBombClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053b04b,BuildClass,LeaderRoundClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053b33a,BuildClass,TargetingGunClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053bb23,BuildClass,TeamSwitcherClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053be28,BuildClass,TerrainExposeClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053c03f,BuildClass,ThermalLauncherClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053c345,BuildClass,ThermalMissileClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053d989,BuildClass,TorpedoClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053db39,BuildClass,TracerClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053f626,BuildClass,WeaponClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0053f7a5,BuildClass,WeaponMineClass,0xdfa20,0x4dfa20,0.5131,11.20,0x3fe2a0,0.5464
0x0051ca3a,GetCloudTexture,Global,0x42d4b1,0x82d4b1,0.5730,11.19,,
0x0051cee0,GetStarTexture,Global,0x42d4b1,0x82d4b1,0.5730,11.19,,
0x0052f6bd,FlamePuff,FlamePuff,0xd26a0,0x4d26a0,0.6702,11.18,0x54020,0.8055
0x004b15fe,CStreamingOggSound,CStreamingOggSound,0x908a0,0x4908a0,0.5101,11.16,0x1b9830,0.5304
0x005c8ec0,oggpack_writeinit,Global,0x3a9e0,0x43a9e0,0.6370,11.14,0x2ac9d0,0.6403
0x004101f9,Collision_Trash_Range_Search_Structure,Global,0xafe80,0x4afe80,0.6832,11.13,0x34470,0.6832
0x00497611,GameObject_CleanupRange,Global,0xafe80,0x4afe80,0.6832,11.13,0x34470,0.6832
0x004af2c3,Scrap_CleanupRange,Global,0xafe80,0x4afe80,0.6832,11.13,0x34470,0.6832
0x004b4d09,TurretTank,TurretTank,0xdbc00,0x4dbc00,0.5043,11.13,,
0x0054d59f,Mono_Next,Global,0x1d4900,0x5d4900,0.5514,11.13,,
0x004cf06b,ToggleObjectives,InfoDisplay,0xf3890,0x4f3890,0.5130,11.10,,
0x004e3986,KillMessage,Global,0x226470,0x626470,0.6013,11.09,,
0x004eb1ee,Separable,Global,0x62010,0x462010,0.5376,11.09,0x1d27d0,0.5376
0x00508bc5,AI_Parts_SubtractPartFromSquad,Global,0x294c90,0x694c90,0.6754,11.08,0x326c00,0.5767
0x0047db5c,Init,APC,0xa7fc0,0x4a7fc0,0.5891,11.07,0x421ec0,0.5499
0x00485e1b,Init,Craft,0xa7fc0,0x4a7fc0,0.5891,11.07,0x421ec0,0.5499
0x004a5328,Init,Person,0xa7fc0,0x4a7fc0,0.5891,11.07,0x421ec0,0.5499
0x00416a42,LuaCheckStatus,Global,0x434371,0x834371,0.5876,11.06,,
0x0050e93c,Debug_Fclose,Global,0x1cd130,0x5cd130,0.5225,11.06,0x433fb5,0.5058
0x004dd8ad,Net_Close,Global,0xafe80,0x4afe80,0.6757,11.05,0x34470,0.6757
0x0048067e,SaveAudioMessage,Global,0x38ac0,0x438ac0,0.6637,11.03,0x3d4500,0.6140
0x00489f1e,PackPermState,Crater,0x7fa00,0x47fa00,0.6878,11.03,0x795e0,0.5761
0x0046075b,GetCurHealth,Global,0x1ce150,0x5ce150,0.5291,11.02,,
0x00460777,GetMaxHealth,Global,0x1ce150,0x5ce150,0.5291,11.02,,
0x004607ee,GetAmmo,Global,0x1ce150,0x5ce150,0.5291,11.02,,
0x00460890,GetLastEnemyShot,Global,0x1ce150,0x5ce150,0.5291,11.02,,
0x004608ac,GetLastFriendShot,Global,0x1ce150,0x5ce150,0.5291,11.02,,
0x0050c2dd,AIBuild_TeamClose,Global,0x2930e0,0x6930e0,0.6769,11.01,,
0x005bd5ef,luaU_dump,Global,0x431a2e,0x831a2e,0.6172,10.99,,
0x0056f409,MoveButton,ShellButton,0x226850,0x626850,0.5419,10.98,,
0x0056f834,BltBitmap,ShellBitmap,0xf2d20,0x4f2d20,0.5210,10.98,,
0x0045eeff,SetUserTarget,Global,0x1d5300,0x5d5300,0.6680,10.97,0x2854f0,0.6813
0x00414704,GoPoints,GoPoints,0xe7370,0x4e7370,0.5376,10.94,0xe7320,0.5442
0x004cf887,Cleanup,InfoDisplay,0x2aa170,0x6aa170,0.5857,10.94,0x2a8550,0.5245
0x00571324,ShellPlaySound,Global,0x5c4f0,0x45c4f0,0.5325,10.94,0x1cd130,0.5086
0x0056f59e,GetCurrentValue,OptionBox,0x42b7d7,0x82b7d7,0.5572,10.93,,
0x0040e161,"_Construct<AttackerInfo,AttackerInfo>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x00411c5b,"_Construct<FollowerInfo,FollowerInfo>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x0048acdc,"_Construct<std::pair<unsigned_long_const_,unsigned_long>,std::pair<unsigned_long_const_,unsigned_long>_>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x0048acf8,"_Construct<std::pair<unsigned_long_const_,float>,std::pair<unsigned_long_const_,float>_>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x0048aecb,"_Construct<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position,stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x0048aee3,"_Construct<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position,stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x004a0d54,"_Construct<std::pair<unsigned_int_const_,ParameterDB::FileData_*>,std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x004a0d75,"_Construct<std::pair<unsigned_int_const_,char_const_*>,std::pair<unsigned_int_const_,char_const_*>_>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x004a0ebf,"_Construct<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position,stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x004a0ed7,"_Construct<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position,stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x004a0eef,"_Construct<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position,stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x004bfe3b,"_Construct<RadarItem,RadarItem>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x00517256,"_Construct<GridPoint,GridPoint>",std,0x43d680,0x83d680,0.6213,10.90,0x22cb60,0.5553
0x00542fcd,D3D_Clear,Global,0x3c6c0,0x43c6c0,0.6601,10.89,0x285560,0.6622
0x0059fb80,vorbis_info_blocksize,Global,0x42b7d7,0x82b7d7,0.5594,10.85,,
0x005285eb,strcasecpy,Global,0x3fcf40,0x7fcf40,0.5916,10.83,,
0x0041040f,~BuildGoto,BuildGoto,0x3d540,0x43d540,0.5391,10.82,0x90e90,0.5147
0x0054b76e,CheckResaveMission,Global,0xfbff0,0x4fbff0,0.5094,10.82,,
0x0047bc81,IncVar,Global,0x364f30,0x764f30,0.5522,10.80,0x3c6e0,0.5522
0x0047bc91,DecVar,Global,0x364f30,0x764f30,0.5522,10.80,0x3c6e0,0.5522
