name,address_va,address_rva,symbol_type,source,namespace
??0FileStreamDataStream@Ogre@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAV?$basic_fstream@DU?$char_traits@D@std@@@3@I_N@Z,465,-4193839,Function,IMPORTED,OGREMAIN.DLL
??0FileStreamDataStream@Ogre@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAV?$basic_ifstream@DU?$char_traits@D@std@@@3@I_N@Z,466,-4193838,Function,IMPORTED,OGREMAIN.DLL
??1FileStreamDataStream@Ogre@@UAE@XZ,467,-4193837,Function,IMPORTED,OGREMAIN.DLL
?read@FileStreamDataStream@Ogre@@UAEIPAXI@Z,468,-4193836,Function,IMPORTED,OGREMAIN.DLL
?write@FileStreamDataStream@Ogre@@UAEIPBXI@Z,469,-4193835,Function,IMPORTED,OGREMAIN.DLL
?readLine@FileStreamDataStream@Ogre@@UAEIPADIABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,470,-4193834,Function,IMPORTED,OGREMAIN.DLL
?skip@FileStreamDataStream@Ogre@@UAEXJ@Z,471,-4193833,Function,IMPORTED,OGREMAIN.DLL
?seek@FileStreamDataStream@Ogre@@UAEXI@Z,472,-4193832,Function,IMPORTED,OGREMAIN.DLL
?tell@FileStreamDataStream@Ogre@@UBEIXZ,473,-4193831,Function,IMPORTED,OGREMAIN.DLL
?eof@FileStreamDataStream@Ogre@@UBE_NXZ,474,-4193830,Label,IMPORTED,OGREMAIN.DLL
?close@FileStreamDataStream@Ogre@@UAEXXZ,475,-4193829,Function,IMPORTED,OGREMAIN.DLL
?getLine@DataStream@Ogre@@UAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z,476,-4193828,Function,IMPORTED,OGREMAIN.DLL
?getAsString@DataStream@Ogre@@UAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,477,-4193827,Function,IMPORTED,OGREMAIN.DLL
?skipLine@DataStream@Ogre@@UAEIABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,478,-4193826,Function,IMPORTED,OGREMAIN.DLL
??0Exception@Ogre@@QAE@ABV01@@Z,479,-4193825,Function,IMPORTED,OGREMAIN.DLL
??0Exception@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBD1J@Z,480,-4193824,Function,IMPORTED,OGREMAIN.DLL
?toLowerCase@StringUtil@Ogre@@SAXAAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,481,-4193823,Function,IMPORTED,OGREMAIN.DLL
?startsWith@StringUtil@Ogre@@SA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0_N@Z,482,-4193822,Function,IMPORTED,OGREMAIN.DLL
?splitFilename@StringUtil@Ogre@@SAXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAV34@1@Z,483,-4193821,Function,IMPORTED,OGREMAIN.DLL
?match@StringUtil@Ogre@@SA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0_N@Z,484,-4193820,Function,IMPORTED,OGREMAIN.DLL
?ATan@Math@Ogre@@SA?AVRadian@2@M@Z,485,-4193819,Function,IMPORTED,OGREMAIN.DLL
?Tan@Math@Ogre@@SAMABVRadian@2@_N@Z,486,-4193818,Function,IMPORTED,OGREMAIN.DLL
?DegreesToRadians@Math@Ogre@@SAMM@Z,487,-4193817,Function,IMPORTED,OGREMAIN.DLL
??0Vector3@Ogre@@QAE@MMM@Z,488,-4193816,Function,IMPORTED,OGREMAIN.DLL
?copyParametersTo@StringInterface@Ogre@@UBEXPAV12@@Z,489,-4193815,Function,IMPORTED,OGREMAIN.DLL
?setCastShadows@MovableObject@Ogre@@QAEX_N@Z,490,-4193814,Function,IMPORTED,OGREMAIN.DLL
?_getCurrentRenderStage@SceneManager@Ogre@@QAE?AW4IlluminationRenderStage@12@XZ,491,-4193813,Function,IMPORTED,OGREMAIN.DLL
?getMaterialScheme@Viewport@Ogre@@QBEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,492,-4193812,Function,IMPORTED,OGREMAIN.DLL
?setVisibilityMask@Viewport@Ogre@@QAEXI@Z,493,-4193811,Function,IMPORTED,OGREMAIN.DLL
?getVisibilityMask@Viewport@Ogre@@QBEIXZ,494,-4193810,Function,IMPORTED,OGREMAIN.DLL
?frameEnded@FrameListener@Ogre@@UAE_NABUFrameEvent@2@@Z,495,-4193809,Function,IMPORTED,OGREMAIN.DLL
??1WindowEventListener@Ogre@@UAE@XZ,496,-4193808,Function,IMPORTED,OGREMAIN.DLL
??1RenderTargetListener@Ogre@@UAE@XZ,497,-4193807,Function,IMPORTED,OGREMAIN.DLL
?preRenderTargetUpdate@RenderTargetListener@Ogre@@UAEXABURenderTargetEvent@2@@Z,498,-4193806,Function,IMPORTED,OGREMAIN.DLL
?postRenderTargetUpdate@RenderTargetListener@Ogre@@UAEXABURenderTargetEvent@2@@Z,499,-4193805,Function,IMPORTED,OGREMAIN.DLL
?viewportAdded@RenderTargetListener@Ogre@@UAEXABURenderTargetViewportEvent@2@@Z,500,-4193804,Function,IMPORTED,OGREMAIN.DLL
?viewportRemoved@RenderTargetListener@Ogre@@UAEXABURenderTargetViewportEvent@2@@Z,501,-4193803,Function,IMPORTED,OGREMAIN.DLL
?preRenderQueues@RenderQueueListener@Ogre@@UAEXXZ,502,-4193802,Function,IMPORTED,OGREMAIN.DLL
?postRenderQueues@RenderQueueListener@Ogre@@UAEXXZ,503,-4193801,Function,IMPORTED,OGREMAIN.DLL
?renderQueueEnded@RenderQueueListener@Ogre@@UAEXEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AA_N@Z,504,-4193800,Function,IMPORTED,OGREMAIN.DLL
??0Listener@CompositorInstance@Ogre@@QAE@XZ,505,-4193799,Function,IMPORTED,OGREMAIN.DLL
??0RenderTargetListener@Ogre@@QAE@XZ,506,-4193798,Function,IMPORTED,OGREMAIN.DLL
??0WindowEventListener@Ogre@@QAE@XZ,507,-4193797,Function,IMPORTED,OGREMAIN.DLL
??2?$AllocatedObject@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@SAPAXI@Z,508,-4193796,Label,IMPORTED,OGREMAIN.DLL
??3?$AllocatedObject@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@SAXPAX@Z,509,-4193795,Label,IMPORTED,OGREMAIN.DLL
?initialiseAllResourceGroups@ResourceGroupManager@Ogre@@QAEXXZ,510,-4193794,Function,IMPORTED,OGREMAIN.DLL
?addResourceLocation@ResourceGroupManager@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@00_N1@Z,511,-4193793,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@ResourceGroupManager@Ogre@@SAAAV12@XZ,512,-4193792,Function,IMPORTED,OGREMAIN.DLL
??0Root@Ogre@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@00@Z,513,-4193791,Function,IMPORTED,OGREMAIN.DLL
??1Root@Ogre@@QAE@XZ,514,-4193790,Function,IMPORTED,OGREMAIN.DLL
?saveConfig@Root@Ogre@@QAEXXZ,515,-4193789,Function,IMPORTED,OGREMAIN.DLL
?restoreConfig@Root@Ogre@@QAE_NXZ,516,-4193788,Function,IMPORTED,OGREMAIN.DLL
?getAvailableRenderers@Root@Ogre@@QAEABV?$vector@PAVRenderSystem@Ogre@@V?$STLAllocator@PAVRenderSystem@Ogre@@V?$CategorisedAllocPolicy@$0A@@2@@2@@std@@XZ,517,-4193787,Function,IMPORTED,OGREMAIN.DLL
?getRenderSystemByName@Root@Ogre@@QAEPAVRenderSystem@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,518,-4193786,Function,IMPORTED,OGREMAIN.DLL
?setRenderSystem@Root@Ogre@@QAEXPAVRenderSystem@2@@Z,519,-4193785,Function,IMPORTED,OGREMAIN.DLL
?initialise@Root@Ogre@@QAEPAVRenderWindow@2@_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@1@Z,520,-4193784,Function,IMPORTED,OGREMAIN.DLL
?createSceneManager@Root@Ogre@@QAEPAVSceneManager@2@GABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,521,-4193783,Function,IMPORTED,OGREMAIN.DLL
?getSingletonPtr@Root@Ogre@@SAPAV12@XZ,522,-4193782,Function,IMPORTED,OGREMAIN.DLL
??0ConfigFile@Ogre@@QAE@XZ,523,-4193781,Function,IMPORTED,OGREMAIN.DLL
??1ConfigFile@Ogre@@UAE@XZ,524,-4193780,Function,IMPORTED,OGREMAIN.DLL
?load@ConfigFile@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0_N@Z,525,-4193779,Function,IMPORTED,OGREMAIN.DLL
?getSetting@ConfigFile@Ogre@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABV34@00@Z,526,-4193778,Function,IMPORTED,OGREMAIN.DLL
?getSectionIterator@ConfigFile@Ogre@@QAE?AV?$MapIterator@V?$map@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAV?$multimap@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$STLAllocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@2@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$STLAllocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAV?$multimap@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$STLAllocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@2@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@std@@@2@XZ,527,-4193777,Function,IMPORTED,OGREMAIN.DLL
?parseUnsignedInt@StringConverter@Ogre@@SAIABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@I@Z,528,-4193776,Function,IMPORTED,OGREMAIN.DLL
?addWindowEventListener@WindowEventUtilities@Ogre@@SAXPAVRenderWindow@2@PAVWindowEventListener@2@@Z,529,-4193775,Function,IMPORTED,OGREMAIN.DLL
?getSceneManager@Camera@Ogre@@QBEPAVSceneManager@2@XZ,530,-4193774,Function,IMPORTED,OGREMAIN.DLL
?setPosition@Camera@Ogre@@QAEXABVVector3@2@@Z,531,-4193773,Function,IMPORTED,OGREMAIN.DLL
?setPosition@Camera@Ogre@@QAEXMMM@Z,532,-4193772,Function,IMPORTED,OGREMAIN.DLL
?lookAt@Camera@Ogre@@QAEXABVVector3@2@@Z,533,-4193771,Function,IMPORTED,OGREMAIN.DLL
?setAutoAspectRatio@Camera@Ogre@@QAEX_N@Z,534,-4193770,Function,IMPORTED,OGREMAIN.DLL
?setSelfIllumination@Material@Ogre@@QAEXMMM@Z,535,-4193769,Function,IMPORTED,OGREMAIN.DLL
?setDebugOutputEnabled@Log@Ogre@@QAEX_N@Z,536,-4193768,Function,IMPORTED,OGREMAIN.DLL
?getByName@TextureManager@Ogre@@QAE?AV?$SharedPtr@VTexture@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,537,-4193767,Function,IMPORTED,OGREMAIN.DLL
?getSingletonPtr@TextureManager@Ogre@@SAPAV12@XZ,538,-4193766,Function,IMPORTED,OGREMAIN.DLL
?setDefaultAnisotropy@MaterialManager@Ogre@@QAEXI@Z,539,-4193765,Function,IMPORTED,OGREMAIN.DLL
?getSingletonPtr@MaterialManager@Ogre@@SAPAV12@XZ,540,-4193764,Function,IMPORTED,OGREMAIN.DLL
??0LogManager@Ogre@@QAE@XZ,541,-4193763,Function,IMPORTED,OGREMAIN.DLL
?createLog@LogManager@Ogre@@QAEPAVLog@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N11@Z,542,-4193762,Function,IMPORTED,OGREMAIN.DLL
?logMessage@LogManager@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@W4LogMessageLevel@2@_N@Z,543,-4193761,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@LogManager@Ogre@@SAAAV12@XZ,544,-4193760,Function,IMPORTED,OGREMAIN.DLL
?addArchiveFactory@ArchiveManager@Ogre@@QAEXPAVArchiveFactory@2@@Z,545,-4193759,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@ArchiveManager@Ogre@@SAAAV12@XZ,546,-4193758,Function,IMPORTED,OGREMAIN.DLL
?getTextureInstanceName@CompositorInstance@Ogre@@QAEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABV34@I@Z,547,-4193757,Function,IMPORTED,OGREMAIN.DLL
?addListener@CompositorInstance@Ogre@@QAEXPAVListener@12@@Z,548,-4193756,Function,IMPORTED,OGREMAIN.DLL
?removeListener@CompositorInstance@Ogre@@QAEXPAVListener@12@@Z,549,-4193755,Function,IMPORTED,OGREMAIN.DLL
??1Listener@CompositorInstance@Ogre@@UAE@XZ,550,-4193754,Function,IMPORTED,OGREMAIN.DLL
?notifyMaterialSetup@Listener@CompositorInstance@Ogre@@UAEXIAAV?$SharedPtr@VMaterial@Ogre@@@3@@Z,551,-4193753,Function,IMPORTED,OGREMAIN.DLL
?notifyMaterialRender@Listener@CompositorInstance@Ogre@@UAEXIAAV?$SharedPtr@VMaterial@Ogre@@@3@@Z,552,-4193752,Function,IMPORTED,OGREMAIN.DLL
?addCompositor@CompositorManager@Ogre@@QAEPAVCompositorInstance@2@PAVViewport@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z,553,-4193751,Function,IMPORTED,OGREMAIN.DLL
?setCompositorEnabled@CompositorManager@Ogre@@QAEXPAVViewport@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z,554,-4193750,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@CompositorManager@Ogre@@SAAAV12@XZ,555,-4193749,Function,IMPORTED,OGREMAIN.DLL
?getCamera@Viewport@Ogre@@QBEPAVCamera@2@XZ,556,-4193748,Function,IMPORTED,OGREMAIN.DLL
?setBackgroundColour@Viewport@Ogre@@QAEXABVColourValue@2@@Z,557,-4193747,Function,IMPORTED,OGREMAIN.DLL
?setAutoUpdated@Viewport@Ogre@@QAEX_N@Z,558,-4193746,Function,IMPORTED,OGREMAIN.DLL
?setOverlaysEnabled@Viewport@Ogre@@QAEX_N@Z,559,-4193745,Function,IMPORTED,OGREMAIN.DLL
?getOverlaysEnabled@Viewport@Ogre@@QBE_NXZ,560,-4193744,Function,IMPORTED,OGREMAIN.DLL
?setShadowsEnabled@Viewport@Ogre@@QAEX_N@Z,561,-4193743,Function,IMPORTED,OGREMAIN.DLL
?getShadowsEnabled@Viewport@Ogre@@QBE_NXZ,562,-4193742,Function,IMPORTED,OGREMAIN.DLL
?setExternalTextureSource@ExternalTextureSourceManager@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAVExternalTextureSource@2@@Z,563,-4193741,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@ExternalTextureSourceManager@Ogre@@SAAAV12@XZ,564,-4193740,Function,IMPORTED,OGREMAIN.DLL
?setParameterList@StringInterface@Ogre@@UAEXABV?$map@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$STLAllocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@std@@@Z,565,-4193739,Function,IMPORTED,OGREMAIN.DLL
??0Timer@Ogre@@QAE@XZ,566,-4193738,Function,IMPORTED,OGREMAIN.DLL
?reset@Timer@Ogre@@QAEXXZ,567,-4193737,Function,IMPORTED,OGREMAIN.DLL
?hasNamedParameters@GpuProgramParameters@Ogre@@QBE_NXZ,568,-4193736,Function,IMPORTED,OGREMAIN.DLL
?toString@StringConverter@Ogre@@SA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@MGGDH@Z,569,-4193735,Function,IMPORTED,OGREMAIN.DLL
?getTechniqueIterator@Material@Ogre@@QAE?AV?$VectorIterator@V?$vector@PAVTechnique@Ogre@@V?$STLAllocator@PAVTechnique@Ogre@@V?$CategorisedAllocPolicy@$0A@@2@@2@@std@@@2@XZ,570,-4193734,Function,IMPORTED,OGREMAIN.DLL
?setAmbient@Pass@Ogre@@QAEXABVColourValue@2@@Z,571,-4193733,Function,IMPORTED,OGREMAIN.DLL
?setDiffuse@Pass@Ogre@@QAEXABVColourValue@2@@Z,572,-4193732,Function,IMPORTED,OGREMAIN.DLL
?getAmbient@Pass@Ogre@@QBEABVColourValue@2@XZ,573,-4193731,Function,IMPORTED,OGREMAIN.DLL
?getDiffuse@Pass@Ogre@@QBEABVColourValue@2@XZ,574,-4193730,Function,IMPORTED,OGREMAIN.DLL
?setSceneBlending@Pass@Ogre@@QAEXW4SceneBlendType@2@@Z,575,-4193729,Function,IMPORTED,OGREMAIN.DLL
?setDepthWriteEnabled@Pass@Ogre@@QAEX_N@Z,576,-4193728,Function,IMPORTED,OGREMAIN.DLL
?hasGpuProgram@Pass@Ogre@@QAE_NW4GpuProgramType@2@@Z,577,-4193727,Function,IMPORTED,OGREMAIN.DLL
?getFragmentProgramParameters@Pass@Ogre@@QBE?AV?$SharedPtr@VGpuProgramParameters@Ogre@@@2@XZ,578,-4193726,Function,IMPORTED,OGREMAIN.DLL
?getConstantDefinitions@GpuProgramParameters@Ogre@@QBEABUGpuNamedConstants@2@XZ,579,-4193725,Function,IMPORTED,OGREMAIN.DLL
?setNamedConstant@GpuProgramParameters@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@M@Z,580,-4193724,Function,IMPORTED,OGREMAIN.DLL
?Black@ColourValue@Ogre@@2V12@B,581,-4193723,Label,IMPORTED,OGREMAIN.DLL
?getPassIterator@Technique@Ogre@@QAE?BV?$VectorIterator@V?$vector@PAVPass@Ogre@@V?$STLAllocator@PAVPass@Ogre@@V?$CategorisedAllocPolicy@$0A@@2@@2@@std@@@2@XZ,582,-4193722,Function,IMPORTED,OGREMAIN.DLL
?UnitRandom@Math@Ogre@@SAMXZ,583,-4193721,Function,IMPORTED,OGREMAIN.DLL
?getMaterialName@SubEntity@Ogre@@QBEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,584,-4193720,Function,IMPORTED,OGREMAIN.DLL
?setMaterialName@SubEntity@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,585,-4193719,Function,IMPORTED,OGREMAIN.DLL
?getSubEntity@Entity@Ogre@@QBEPAVSubEntity@2@I@Z,586,-4193718,Function,IMPORTED,OGREMAIN.DLL
?getNumSubEntities@Entity@Ogre@@QBEIXZ,587,-4193717,Function,IMPORTED,OGREMAIN.DLL
?getAnimationState@Entity@Ogre@@QBEPAVAnimationState@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,588,-4193716,Function,IMPORTED,OGREMAIN.DLL
?getTimePosition@AnimationState@Ogre@@QBEMXZ,589,-4193715,Function,IMPORTED,OGREMAIN.DLL
?addTime@AnimationState@Ogre@@QAEXM@Z,590,-4193714,Function,IMPORTED,OGREMAIN.DLL
?load@Image@Ogre@@QAEAAV12@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,591,-4193713,Function,IMPORTED,OGREMAIN.DLL
?getData@Image@Ogre@@QAEPAEXZ,592,-4193712,Function,IMPORTED,OGREMAIN.DLL
?getSize@Image@Ogre@@QBEIXZ,593,-4193711,Function,IMPORTED,OGREMAIN.DLL
??YColourValue@Ogre@@QAEAAV01@ABV01@@Z,594,-4193710,Function,IMPORTED,OGREMAIN.DLL
??_0ColourValue@Ogre@@QAEAAV01@M@Z,595,-4193709,Function,IMPORTED,OGREMAIN.DLL
?getColourAt@PixelBox@Ogre@@QAE?AVColourValue@2@III@Z,596,-4193708,Function,IMPORTED,OGREMAIN.DLL
?setTextureName@TextureUnitState@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@W4TextureType@2@@Z,597,-4193707,Function,IMPORTED,OGREMAIN.DLL
??0Image@Ogre@@QAE@XZ,598,-4193706,Function,IMPORTED,OGREMAIN.DLL
??1Image@Ogre@@UAE@XZ,599,-4193705,Function,IMPORTED,OGREMAIN.DLL
?loadDynamicImage@Image@Ogre@@QAEAAV12@PAEIIIW4PixelFormat@2@_NIE@Z,600,-4193704,Function,IMPORTED,OGREMAIN.DLL
?save@Image@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,601,-4193703,Function,IMPORTED,OGREMAIN.DLL
??1RenderQueueListener@Ogre@@UAE@XZ,602,-4193702,Function,IMPORTED,OGREMAIN.DLL
??0RenderQueueListener@Ogre@@QAE@XZ,603,-4193701,Function,IMPORTED,OGREMAIN.DLL
?lock@HardwareBuffer@Ogre@@QAEPAXW4LockOptions@12@W4UploadOptions@12@@Z,604,-4193700,Function,IMPORTED,OGREMAIN.DLL
?getRowSkip@PixelBox@Ogre@@QBEIXZ,605,-4193699,Function,IMPORTED,OGREMAIN.DLL
?createManual@TextureManager@Ogre@@QAE?AV?$SharedPtr@VTexture@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0W4TextureType@2@IIHW4PixelFormat@2@HPAVManualResourceLoader@2@_NI0@Z,606,-4193698,Function,IMPORTED,OGREMAIN.DLL
??1HardwarePixelBufferSharedPtr@Ogre@@QAE@XZ,607,-4193697,Function,IMPORTED,OGREMAIN.DLL
??C?$SharedPtr@VHardwarePixelBuffer@Ogre@@@Ogre@@QBEPAVHardwarePixelBuffer@1@XZ,608,-4193696,Function,IMPORTED,OGREMAIN.DLL
?getTechnique@Material@Ogre@@QAEPAVTechnique@2@G@Z,609,-4193695,Function,IMPORTED,OGREMAIN.DLL
?clone@Material@Ogre@@QBE?AV?$SharedPtr@VMaterial@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N0@Z,610,-4193694,Function,IMPORTED,OGREMAIN.DLL
?getTextureUnitState@Pass@Ogre@@QAEPAVTextureUnitState@2@G@Z,611,-4193693,Function,IMPORTED,OGREMAIN.DLL
?setTexture@TextureUnitState@Ogre@@QAEXABV?$SharedPtr@VTexture@Ogre@@@2@@Z,612,-4193692,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@TextureManager@Ogre@@SAAAV12@XZ,613,-4193691,Function,IMPORTED,OGREMAIN.DLL
?getPass@Technique@Ogre@@QAEPAVPass@2@G@Z,614,-4193690,Function,IMPORTED,OGREMAIN.DLL
?DEFAULT_RESOURCE_GROUP_NAME@ResourceGroupManager@Ogre@@2V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A,615,-4193689,Label,IMPORTED,OGREMAIN.DLL
?getCurrentLock@HardwarePixelBuffer@Ogre@@QAEABVPixelBox@2@XZ,616,-4193688,Function,IMPORTED,OGREMAIN.DLL
?allocateBytes@StdAllocPolicy@Ogre@@SAPAXIPBDH0@Z,617,-4193687,Function,IMPORTED,OGREMAIN.DLL
?getMaxAllocationSize@StdAllocPolicy@Ogre@@SAIXZ,618,-4193686,Function,IMPORTED,OGREMAIN.DLL
?getRenderSystem@Root@Ogre@@QAEPAVRenderSystem@2@XZ,619,-4193685,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@Root@Ogre@@SAAAV12@XZ,620,-4193684,Function,IMPORTED,OGREMAIN.DLL
??_FColourValue@Ogre@@QAEXXZ,621,-4193683,Function,IMPORTED,OGREMAIN.DLL
?setType@Light@Ogre@@QAEXW4LightTypes@12@@Z,622,-4193682,Function,IMPORTED,OGREMAIN.DLL
?setDiffuseColour@Light@Ogre@@QAEXMMM@Z,623,-4193681,Function,IMPORTED,OGREMAIN.DLL
?setSpecularColour@Light@Ogre@@QAEXMMM@Z,624,-4193680,Function,IMPORTED,OGREMAIN.DLL
?setAttenuation@Light@Ogre@@QAEXMMMM@Z,625,-4193679,Function,IMPORTED,OGREMAIN.DLL
?setPosition@Light@Ogre@@QAEXMMM@Z,626,-4193678,Function,IMPORTED,OGREMAIN.DLL
?setDirection@Light@Ogre@@QAEXMMM@Z,627,-4193677,Function,IMPORTED,OGREMAIN.DLL
?setSpotlightRange@Light@Ogre@@QAEXABVRadian@2@0M@Z,628,-4193676,Function,IMPORTED,OGREMAIN.DLL
?deallocateBytes@StdAllocPolicy@Ogre@@SAXPAX@Z,629,-4193675,Label,IMPORTED,OGREMAIN.DLL
?Ogre_InterlockedIncrement64@InterlockedCompareExchange64Wrapper@Ogre@@SA_JPC_J@Z,630,-4193674,Function,IMPORTED,OGREMAIN.DLL
?Ogre_InterlockedDecrement64@InterlockedCompareExchange64Wrapper@Ogre@@SA_JPC_J@Z,631,-4193673,Function,IMPORTED,OGREMAIN.DLL
??0ColourValue@Ogre@@QAE@MMMM@Z,632,-4193672,Function,IMPORTED,OGREMAIN.DLL
?AUTODETECT_RESOURCE_GROUP_NAME@ResourceGroupManager@Ogre@@2V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A,633,-4193671,Label,IMPORTED,OGREMAIN.DLL
?getByName@MaterialManager@Ogre@@QAE?AV?$SharedPtr@VMaterial@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,634,-4193670,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@MaterialManager@Ogre@@SAAAV12@XZ,635,-4193669,Function,IMPORTED,OGREMAIN.DLL
?getAsARGB@ColourValue@Ogre@@QBEIXZ,636,-4193668,Function,IMPORTED,OGREMAIN.DLL
?loadPlugin@Root@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,637,-4193667,Function,IMPORTED,OGREMAIN.DLL
?_updateDimensions@Viewport@Ogre@@QAEXXZ,638,-4193666,Function,IMPORTED,OGREMAIN.DLL
?setClearEveryFrame@Viewport@Ogre@@QAEX_NI@Z,639,-4193665,Function,IMPORTED,OGREMAIN.DLL
ov_open_callbacks,640,-4193664,Function,IMPORTED,LIBVORBISFILE.DLL
ov_clear,641,-4193663,Function,IMPORTED,LIBVORBISFILE.DLL
ov_raw_seek,642,-4193662,Function,IMPORTED,LIBVORBISFILE.DLL
ov_info,643,-4193661,Function,IMPORTED,LIBVORBISFILE.DLL
ov_read,644,-4193660,Function,IMPORTED,LIBVORBISFILE.DLL
?getWidth@VideoClip@theoraplayer@@QBEHXZ,645,-4193659,Function,IMPORTED,LIBTHEORAPLAYER.DLL
