"run_id","renderer","unit_odf","scenario","count","distance","orientation","type","owner_sample","mesh","material","technique","scheme","lod","pass","camera","samples","rank_mean","main_per_frame","shadow_per_frame","render_calls_per_frame","ogre_submissions_per_frame","operation_vertices_per_frame","operation_indices_per_frame","draw_per_frame","indexed_draw_per_frame","drawn_vertices_per_frame","drawn_indices_per_frame","no_draw_per_frame","empty_vertex_per_frame","zero_prim_per_frame","unobserved_per_frame","cpu_ms_per_frame"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x2","RenderableTileCluster_2x2_3x2","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","80.9","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0015"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x2","RenderableTileCluster_2x2_3x2","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","46.9","1","0","1","1","9424.9","38465.1","0","1","0","38423.8","0","0","0","0","0.008999999999999998"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x3","RenderableTileCluster_2x2_3x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","102.7","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x1","RenderableTileCluster_2x3_2x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","65.3","1","0","1","1","9424.9","38465.1","0","1","0","38419.4","0","0","0","0","0.0032"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x0","RenderableTileCluster_2x3_0x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","81.9","1","0","1","1","9409","38400","0","1","0","38343.5","0","0","0","0","0.0014000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x0","RenderableTileCluster_2x3_0x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","56.5","1","0","1","1","9424.9","38465.1","0","1","0","38465.1","0","0","0","0","0.005299999999999999"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x3","RenderableTileCluster_2x2_3x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","55.1","1","0","1","1","9424.9","38465.1","0","1","0","38465.1","0","0","0","0","0.005599999999999999"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x1","RenderableTileCluster_2x3_0x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","49.7","1","0","1","1","9424.9","38465.1","0","1","0","38350.9","0","0","0","0","0.007700000000000001"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x0","RenderableTileCluster_2x3_1x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","91.3","1","0","1","1","9409","38400","0","1","0","38343.5","0","0","0","0","0.0011000000000000003"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x0","RenderableTileCluster_2x3_1x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","49.3","1","0","1","1","9424.9","38465.1","0","1","0","38421.5","0","0","0","0","0.008000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x1","RenderableTileCluster_2x3_1x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","92.6","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x1","RenderableTileCluster_2x3_1x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","67.8","1","0","1","1","9424.3","38462.8","0","1","0","38462.8","0","0","0","0","0.0030999999999999995"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x0","RenderableTileCluster_2x3_2x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","87.4","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0012000000000000003"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x0","RenderableTileCluster_2x3_2x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","48","1","0","1","1","9424.9","38465.1","0","1","0","38465.1","0","0","0","0","0.008000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x1","RenderableTileCluster_2x3_0x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","61.3","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0039000000000000007"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","spark.tga","glow","glow","0","0/0","PlayerCam","5","85.4","0.9199999999999999","0","0.9199999999999999","0.9199999999999999","69.4","104.2","0","0.9199999999999999","0","104.2","0","0","0","0","0.0018000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","spark.tga","0","Default","0","0/0","PlayerCam","5","86.4","0.9199999999999999","0","0.9199999999999999","0.9199999999999999","69.4","104.2","0","0.9199999999999999","0","104.2","0","0","0","0","0.0018000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","dust","0","Default","0","0/0","PlayerCam","8","72.25","0.875","0","0.875","0.875","8.875","13.625","0","0.875","0","13.625","0","0","0","0","0.0016250000000000001"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","dust","glow","glow","0","0/0","PlayerCam","8","71","0.875","0","0.875","0.875","8.875","13.625","0","0.875","0","13.625","0","0","0","0","0.0016250000000000001"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","fire.tga","0","Default","0","0/0","PlayerCam","10","97.1","0.77","0","0.77","0.77","3.6","5.5","0","0.77","0","5.5","0","0","0","0","0.0013000000000000002"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","fire.tga","glow","glow","0","0/0","PlayerCam","10","96.5","0.77","0","0.77","0.77","3.6","5.5","0","0.77","0","5.5","0","0","0","0","0.0014"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","sprite_a","glow","glow","0","0/0","PlayerCam","6","109.5","0.35000000000000003","0","0.35000000000000003","0.35000000000000003","3.1666666666666665","4.833333333333333","0","0.35000000000000003","0","4.833333333333333","0","0","0","0","0.0005"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","bflame","0","Default","0","0/0","PlayerCam","6","104.33333333333333","0.35000000000000003","0","0.35000000000000003","0.35000000000000003","6.5","9.333333333333334","0","0.35000000000000003","0","9.333333333333334","0","0","0","0","0.0013333333333333333"
"dx11_avtank_fourteam_fire_080_100_facing","DX11","avtank","fourteam_fire","80","100","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","bflame","glow","glow","0","0/0","PlayerCam","6","108.16666666666667","0.35000000000000003","0","0.35000000000000003","0.35000000000000003","6.5","9.333333333333334","0","0.35000000000000003","0","9.333333333333334","0","0","0","0","0.0005"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO1","avtank.mesh","Ogre/DepthShadowmap/Caster/Float","<unnamed>","Default","0","0/0","Ogre/ShadowTexture1Cam","10","2","0","242.75","242.75","242.75","593193.4","2302458.1","0","242.61999999999998","0","2301429.2","0.05","0","0","0.05","0.19540000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO1","avtank.mesh","Ogre/DepthShadowmap/Caster/Float","<unnamed>","Default","0","0/0","Ogre/ShadowTexture0Cam","10","1","0","242.75","242.75","242.75","593193.4","2302458.1","0","242.69","0","2301804.5","0.01","0","0","0.01","0.22359999999999997"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO1","avtank.mesh","Ogre/DepthShadowmap/Caster/Float","<unnamed>","Default","0","0/0","Ogre/ShadowTexture2Cam","10","3","0","242.75","242.75","242.75","593193.4","2302458.1","0","242.65000000000003","0","2301553.2","0.06999999999999999","0","0","0.05","0.1918"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO271","gatst00.mesh","ordnanceRed","<unnamed>","glow","0","0/0","PlayerCam","10","4","100.97","0","100.97","100.97","504.8","1817.6","0","100.93","0","1816.7","0","0","0","0.030000000000000006","0.09669999999999998"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank01","<unnamed>","glow","0","0/0","PlayerCam","10","7.8","81","0","81","81","9396","16524","0","80.99","0","16518.2","0","0","0","0","0.08629999999999997"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avheadlight00","<unnamed>","glow","0","0/0","PlayerCam","10","5.8","81","0","81","81","12393","46656","0","80.97","0","46632.9","0","0","0","0.01","0.09419999999999998"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank00","<unnamed>","glow","0","0/0","PlayerCam","10","6.8","81","0","81","81","572022","2241675","0","81","0","2240663","0","0","0","0","0.08779999999999998"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank01","<unnamed>","high-pssm","0","0/0","PlayerCam","10","5.6","80.92","0","80.92","80.92","9386.8","16507.7","0","80.91","0","16503.1","0","0","0","0","0.2487"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO322","gatst00.mesh","ordnanceRed","<unnamed>","high-pssm","2","0/0","PlayerCam","10","9","49.07000000000001","0","49.07000000000001","49.07000000000001","245.3","883.2","0","49.05","0","883","0","0","0","0","0.1944"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO64","avtank.mesh","avtank00","<unnamed>","high-pssm","1","0/0","PlayerCam","10","12","39.35","0","39.35","39.35","277915.5","1089112","0","39.35","0","1088953.6","0","0","0","0","0.0817"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO64","avtank.mesh","avheadlight00","<unnamed>","high-pssm","1","0/0","PlayerCam","10","10.5","39.35","0","39.35","39.35","6021.1","22667.7","0","39.35","0","22661.2","0","0","0","0","0.19890000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank00","<unnamed>","high-pssm","0","0/0","PlayerCam","10","12.5","38.96","0","38.96","38.96","275147.6","1078265.1","0","38.95","0","1077865.9","0","0","0","0","0.12969999999999998"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avheadlight00","<unnamed>","high-pssm","0","0/0","PlayerCam","10","11","38.96","0","38.96","38.96","5961.1","22442","0","38.95","0","22431","0","0","0","0","0.2531"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO321","gatst00.mesh","ordnanceRed","<unnamed>","high-pssm","1","0/0","PlayerCam","10","14","36.82000000000001","0","36.82000000000001","36.82000000000001","184","662.6","0","36.8","0","662.3","0","0","0","0","0.1645"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO271","gatst00.mesh","ordnanceRed","<unnamed>","high-pssm","0","0/0","PlayerCam","10","15","15.010000000000002","0","15.010000000000002","15.010000000000002","75.1","270.3","0","15.010000000000002","0","270.2","0","0","0","0","0.08289999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","grndchar.tga","glow","glow","0","0/0","PlayerCam","10","17","9.11","0","9.11","9.11","653.5","1850.5","0","9.1","0","1849.3","0","0","0","0","0.013000000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","grndchar.tga","0","Default","0","0/0","PlayerCam","10","16.4","9.1","0","9.1","9.1","652.8","1848.6","0","9.09","0","1846.3","0","0","0","0","0.0137"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","ground.tga","0","Default","0","0/0","PlayerCam","10","18.5","9.030000000000001","0","9.030000000000001","9.030000000000001","255.1","382.7","0","9.020000000000001","0","382.3","0","0","0","0","0.014700000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","ground.tga","glow","glow","0","0/0","PlayerCam","10","18.3","9.030000000000001","0","9.030000000000001","9.030000000000001","255.3","383","0","9.030000000000001","0","382.9","0","0","0","0","0.014800000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","vsmoke.tga","glow","glow","0","0/0","PlayerCam","10","20.6","8.6","0","8.6","8.6","21858.3","130605.1","0","8.6","0","130592.5","0","0","0","0","0.012099999999999998"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","vsmoke.tga","0","Default","0","0/0","PlayerCam","10","20.2","8.6","0","8.6","8.6","21833.2","130455.5","0","8.6","0","130422.1","0","0","0","0","0.0126"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","flame2.tga","glow","glow","0","0/0","PlayerCam","10","22.5","7.95","0","7.95","7.95","175.3","263.1","0","7.95","0","262.8","0","0","0","0","0.011699999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","flame2.tga","0","Default","0","0/0","PlayerCam","10","22.5","7.9399999999999995","0","7.9399999999999995","7.9399999999999995","175.1","262.8","0","7.9399999999999995","0","262.3","0","0","0","0","0.011799999999999998"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","smokeflame2.tga","glow","glow","0","0/0","PlayerCam","10","24.7","5.719999999999999","0","5.719999999999999","5.719999999999999","3893.9","5840.9","0","5.709999999999999","0","5840.6","0","0","0","0","0.0081"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","smokeflame2.tga","0","Default","0","0/0","PlayerCam","10","24.3","5.709999999999999","0","5.709999999999999","5.709999999999999","3890.4","5835.6","0","5.699999999999999","0","5831.4","0","0","0","0","0.008200000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","smoke.tga","glow","glow","0","0/0","PlayerCam","10","27.1","4.890000000000001","0","4.890000000000001","4.890000000000001","256","384","0","4.890000000000001","0","383.7","0","0","0","0","0.007700000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","smoke.tga","0","Default","0","0/0","PlayerCam","10","27.5","4.890000000000001","0","4.890000000000001","4.890000000000001","255.7","383.6","0","4.890000000000001","0","383.6","0","0","0","0","0.007600000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","plasma_bz2.tga","glow","glow","0","0/0","PlayerCam","10","28","4.8599999999999985","0","4.8599999999999985","4.8599999999999985","340.9","511.3","0","4.84","0","511","0","0","0","0","0.006900000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","plasma_bz2.tga","0","Default","0","0/0","PlayerCam","10","27.4","4.8599999999999985","0","4.8599999999999985","4.8599999999999985","340.6","510.9","0","4.849999999999999","0","510.7","0","0","0","0","0.007200000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","Untextured","0","Default","0","0/0","PlayerCam","10","30.9","3","0","3","3","10000","19672","0","3","0","19652.7","0","0","0","0","0.0060999999999999995"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","HUDcomba","0","Default","0","0/0","PlayerCam","10","31.5","3","0","3","3","36","54","0","3","0","54","0","0","0","0","0.005999999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO244","avtank.mesh","avheadlight00","<unnamed>","high-pssm","2","0/0","PlayerCam","10","31.7","2.6100000000000003","0","2.6100000000000003","2.6100000000000003","398.6","1500.6","0","2.6100000000000003","0","1499.7","0","0","0","0","0.0128"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","Ogre/MO244","avtank.mesh","avtank00","<unnamed>","high-pssm","2","0/0","PlayerCam","10","33.9","2.6100000000000003","0","2.6100000000000003","2.6100000000000003","18397.8","72098.4","0","2.6100000000000003","0","72054.5","0","0","0","0","0.005199999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","smoke2.tga","glow","glow","0","0/0","PlayerCam","10","36","2.1","0","2.1","2.1","231.9","347.7","0","2.1","0","347.7","0","0","0","0","0.0032"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","smoke2.tga","0","Default","0","0/0","PlayerCam","10","35.4","2.1","0","2.1","2.1","231.6","347.3","0","2.1","0","346.8","0","0","0","0","0.0033"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVManualObjectSection@ManualObject@Ogre@@","<none>","<none>","scarpmat2","<unnamed>","high-pssm","0","0/0","PlayerCam","10","34.6","2","0","2","2","1224.9","1224.9","0","2","0","1224.4","0","0","0","0","0.011699999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","sprite_n","0","Default","0","0/0","PlayerCam","10","35.4","2","0","2","2","40","60","0","2","0","60","0","0","0","0","0.005999999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVManualObjectSection@ManualObject@Ogre@@","<none>","<none>","scarpmat2","<unnamed>","glow","0","0/0","PlayerCam","10","36.6","2","0","2","2","1225.9","1225.9","0","2","0","1225.2","0","0","0","0","0.0032"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","bulhit.tga","0","Default","0","0/0","PlayerCam","10","53.8","1.1400000000000001","0","1.1400000000000001","1.1400000000000001","9.2","13.8","0","1.1400000000000001","0","13.7","0","0","0","0","0.0020000000000000005"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","bulhit.tga","glow","glow","0","0/0","PlayerCam","10","54.6","1.1400000000000001","0","1.1400000000000001","1.1400000000000001","9.2","13.8","0","1.1400000000000001","0","13.8","0","0","0","0","0.0015"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x1","RenderableTileCluster_2x3_0x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","57.3","1","0","1","1","9399.2","38360.1","0","1","0","38360.1","0","0","0","0","0.006900000000000001"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x0","RenderableTileCluster_2x3_1x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","56.1","1","0","1","1","9399.2","38360.1","0","1","0","38360.1","0","0","0","0","0.0079"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x1","RenderableTileCluster_2x3_1x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","84.1","1","0","1","1","9409","38400","0","1","0","38356.9","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x1","RenderableTileCluster_2x3_1x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","68.9","1","0","1","1","9399.2","38360.1","0","1","0","38314.4","0","0","0","0","0.0032"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x0","RenderableTileCluster_2x3_2x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","85.1","1","0","1","1","9409","38400","0","1","0","38348.8","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x0","RenderableTileCluster_2x3_2x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","54.7","1","0","1","1","9399.2","38360.1","0","1","0","38360.1","0","0","0","0","0.008499999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x0","RenderableTileCluster_2x3_1x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","82.8","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x0","RenderableTileCluster_2x3_0x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","64.9","1","0","1","1","9399.2","38360.1","0","1","0","38360.1","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x1","RenderableTileCluster_2x3_0x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","61.8","1","0","1","1","9409","38400","0","1","0","38306.7","0","0","0","0","0.0032"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x3","RenderableTileCluster_2x2_3x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","63.5","1","0","1","1","9399.2","38360.1","0","1","0","38360.1","0","0","0","0","0.0050999999999999995"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x3","RenderableTileCluster_2x2_3x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","96.6","1","0","1","1","9409","38400","0","1","0","38348.8","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x2","RenderableTileCluster_2x2_3x2","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","55.1","1","0","1","1","9399.2","38360.1","0","1","0","38360.1","0","0","0","0","0.008199999999999999"
"dx11_avtank_fourteam_fire_080_200_facing","DX11","avtank","fourteam_fire","80","200","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x2","RenderableTileCluster_2x2_3x2","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","74","1","0","1","1","9409","38400","0","1","0","38400","0","0","0","0","0.0012000000000000001"
